CVE-2017-0001,HIGH,7.8,9.785767668005915
CVE-2017-0002,HIGH,8.8,11.040353266468214
CVE-2017-0003,HIGH,7.8,9.785767668005915
CVE-2017-0004,HIGH,7.5,9.409391988467227
CVE-2017-0005,HIGH,7.0,8.723423191657716
CVE-2017-0006,HIGH,7.8,9.785767668005915
CVE-2017-0007,MEDIUM,5.5,0.4410488372093025
CVE-2017-0008,MEDIUM,4.3,0.34482000000000007
CVE-2017-0009,MEDIUM,4.3,0.34482000000000007
CVE-2017-0010,HIGH,7.5,9.265821805789034
CVE-2017-0011,MEDIUM,4.3,0.34482000000000007
CVE-2017-0012,MEDIUM,4.3,0.34482000000000007
CVE-2017-0014,HIGH,7.5,9.265821805789034
CVE-2017-0015,HIGH,7.5,9.409391988467227
CVE-2017-0016,MEDIUM,5.9,0.47300436703811005
CVE-2017-0017,MEDIUM,6.1,0.48916325581395365
CVE-2017-0018,HIGH,7.5,9.409391988467227
CVE-2017-0019,HIGH,7.8,9.785767668005915
CVE-2017-0020,HIGH,7.8,9.785767668005915
CVE-2017-0021,CRITICAL,9.0,37.002563941034396
CVE-2017-0022,MEDIUM,4.3,0.3442939462063429
CVE-2017-0023,HIGH,7.5,9.326199073648102
CVE-2017-0024,HIGH,7.8,9.636454678020595
CVE-2017-0025,HIGH,7.8,9.636454678020595
CVE-2017-0026,HIGH,7.8,9.636454678020595
CVE-2017-0027,MEDIUM,4.7,0.3768962790697675
CVE-2017-0028,CRITICAL,9.8,40.897519693123954
CVE-2017-0029,MEDIUM,5.5,0.43431923531730404
CVE-2017-0030,HIGH,7.8,9.785767668005915
CVE-2017-0031,HIGH,7.8,9.785767668005915
CVE-2017-0032,HIGH,7.5,9.409391988467227
CVE-2017-0033,MEDIUM,4.3,0.34482000000000007
CVE-2017-0034,HIGH,7.5,9.409391988467227
CVE-2017-0035,HIGH,7.5,9.409391988467227
CVE-2017-0037,HIGH,8.1,10.136381407476298
CVE-2017-0038,MEDIUM,5.5,0.4406082083272112
CVE-2017-0039,HIGH,7.8,9.636454678020595
CVE-2017-0040,HIGH,7.5,9.409391988467227
CVE-2017-0042,LOW,3.1,0.0005918837209302328
CVE-2017-0043,MEDIUM,5.3,0.42501069767441874
CVE-2017-0045,MEDIUM,5.5,0.44074616668137373
CVE-2017-0047,HIGH,7.8,9.636454678020595
CVE-2017-0049,MEDIUM,4.3,0.34482000000000007
CVE-2017-0050,HIGH,7.8,9.636454678020595
CVE-2017-0051,MEDIUM,5.4,0.4264225219478985
CVE-2017-0052,HIGH,7.8,9.785767668005915
CVE-2017-0053,HIGH,7.8,9.785767668005915
CVE-2017-0055,MEDIUM,6.1,0.48916325581395365
CVE-2017-0056,HIGH,7.8,9.636454678020595
CVE-2017-0057,MEDIUM,4.3,0.34482000000000007
CVE-2017-0058,MEDIUM,4.7,0.37663763334590117
CVE-2017-0059,MEDIUM,4.3,0.34394585053462173
CVE-2017-0060,MEDIUM,4.7,0.37663763334590117
CVE-2017-0061,MEDIUM,5.3,0.42471903334750555
CVE-2017-0062,MEDIUM,4.7,0.37663763334590117
CVE-2017-0063,MEDIUM,6.5,0.5208818333507144
CVE-2017-0064,MEDIUM,6.5,0.5132863690113593
CVE-2017-0065,MEDIUM,4.3,0.34482000000000007
CVE-2017-0066,MEDIUM,4.2,0.3316619615150322
CVE-2017-0067,HIGH,7.5,9.409391988467227
CVE-2017-0068,MEDIUM,4.3,0.34482000000000007
CVE-2017-0069,MEDIUM,4.3,0.34482000000000007
CVE-2017-0070,HIGH,7.5,9.265821805789034
CVE-2017-0071,HIGH,7.5,9.409391988467227
CVE-2017-0072,HIGH,8.8,10.871897585459134
CVE-2017-0073,MEDIUM,4.3,0.34482000000000007
CVE-2017-0074,MEDIUM,5.4,0.4329872416065316
CVE-2017-0075,HIGH,7.6,9.389366096532887
CVE-2017-0076,MEDIUM,5.4,0.4329872416065316
CVE-2017-0077,HIGH,7.8,9.636454678020595
CVE-2017-0078,HIGH,7.8,9.636454678020595
CVE-2017-0079,HIGH,7.8,9.636454678020595
CVE-2017-0080,HIGH,7.8,9.636454678020595
CVE-2017-0081,HIGH,7.8,9.636454678020595
CVE-2017-0082,HIGH,7.8,9.636454678020595
CVE-2017-0083,HIGH,8.8,11.032776804929792
CVE-2017-0084,HIGH,8.8,11.032776804929792
CVE-2017-0085,MEDIUM,4.3,0.34458336667816486
CVE-2017-0086,HIGH,8.8,11.032776804929792
CVE-2017-0087,HIGH,8.8,11.032776804929792
CVE-2017-0088,HIGH,8.8,11.032776804929792
CVE-2017-0089,HIGH,8.8,11.032776804929792
CVE-2017-0090,HIGH,8.8,11.032776804929792
CVE-2017-0091,MEDIUM,4.3,0.34458336667816486
CVE-2017-0092,MEDIUM,4.3,0.34458336667816486
CVE-2017-0093,HIGH,7.5,9.409391988467227
CVE-2017-0094,HIGH,7.5,9.409207124728367
CVE-2017-0095,HIGH,7.6,9.38918714886772
CVE-2017-0096,LOW,2.6,0.0004963601035020332
CVE-2017-0097,MEDIUM,5.4,0.4329787364394659
CVE-2017-0098,MEDIUM,5.4,0.4329787364394659
CVE-2017-0099,MEDIUM,5.4,0.4329787364394659
CVE-2017-0100,HIGH,7.8,9.778860296577381
CVE-2017-0101,HIGH,7.8,9.732414488910006
CVE-2017-0102,HIGH,7.8,9.7855754097175
CVE-2017-0103,HIGH,7.0,8.775900266159187
CVE-2017-0104,HIGH,8.1,10.069639801487035
CVE-2017-0105,MEDIUM,5.5,0.4410401720439904
CVE-2017-0106,HIGH,7.8,9.785767668005915
CVE-2017-0107,MEDIUM,6.1,0.4891536453578802
CVE-2017-0108,HIGH,7.8,9.778860296577381
CVE-2017-0109,HIGH,7.6,9.533726900431143
CVE-2017-0110,MEDIUM,6.1,0.48546056342161253
CVE-2017-0111,MEDIUM,4.3,0.34457660572611243
CVE-2017-0112,MEDIUM,4.3,0.34457660572611243
CVE-2017-0113,MEDIUM,4.3,0.34457660572611243
CVE-2017-0114,MEDIUM,4.3,0.34457660572611243
CVE-2017-0115,MEDIUM,4.3,0.34457660572611243
CVE-2017-0116,MEDIUM,4.3,0.34457660572611243
CVE-2017-0117,MEDIUM,4.3,0.34457660572611243
CVE-2017-0118,MEDIUM,4.3,0.34457660572611243
CVE-2017-0119,MEDIUM,4.3,0.34457660572611243
CVE-2017-0120,MEDIUM,4.3,0.34457660572611243
CVE-2017-0121,MEDIUM,4.3,0.34457660572611243
CVE-2017-0122,MEDIUM,4.3,0.34457660572611243
CVE-2017-0123,MEDIUM,4.3,0.34457660572611243
CVE-2017-0124,MEDIUM,4.3,0.34457660572611243
CVE-2017-0125,MEDIUM,4.3,0.34457660572611243
CVE-2017-0126,MEDIUM,4.3,0.34457660572611243
CVE-2017-0127,MEDIUM,4.3,0.34457660572611243
CVE-2017-0128,MEDIUM,4.3,0.34457660572611243
CVE-2017-0129,HIGH,7.5,9.409207124728367
CVE-2017-0130,HIGH,7.5,9.409207124728367
CVE-2017-0131,HIGH,7.5,9.409207124728367
CVE-2017-0132,HIGH,7.5,9.409207124728367
CVE-2017-0133,HIGH,7.5,9.409207124728367
CVE-2017-0134,HIGH,7.5,9.409207124728367
CVE-2017-0135,MEDIUM,4.2,0.3316556405202996
CVE-2017-0136,HIGH,7.5,9.409207124728367
CVE-2017-0137,HIGH,7.5,9.409207124728367
CVE-2017-0138,HIGH,7.5,9.409207124728367
CVE-2017-0140,MEDIUM,4.2,0.3316556405202996
CVE-2017-0141,HIGH,7.5,9.265645212698407
CVE-2017-0143,HIGH,8.1,10.094601580786327
CVE-2017-0144,HIGH,8.1,10.094601580786327
CVE-2017-0145,HIGH,8.1,10.094601580786327
CVE-2017-0146,HIGH,8.1,10.094601580786327
CVE-2017-0147,MEDIUM,5.9,0.4699805329802203
CVE-2017-0148,HIGH,8.1,10.094601580786327
CVE-2017-0149,HIGH,7.5,9.409207124728367
CVE-2017-0150,HIGH,7.5,9.409207124728367
CVE-2017-0151,HIGH,7.5,9.409207124728367
CVE-2017-0152,HIGH,8.1,10.160147853754722
CVE-2017-0154,MEDIUM,4.4,0.35283213763519233
CVE-2017-0155,HIGH,7.0,8.647935531851848
CVE-2017-0156,HIGH,7.0,8.647935531851848
CVE-2017-0158,HIGH,7.5,9.265645212698407
CVE-2017-0159,LOW,3.7,0.000695649586125345
CVE-2017-0160,HIGH,7.8,9.636271021206344
CVE-2017-0161,HIGH,8.1,10.14782689887982
CVE-2017-0162,HIGH,7.6,9.534850548313456
CVE-2017-0163,HIGH,7.6,9.534850548313456
CVE-2017-0164,MEDIUM,4.4,0.352839069767442
CVE-2017-0165,HIGH,7.8,9.636271021206344
CVE-2017-0166,HIGH,8.1,10.00689682971428
CVE-2017-0167,MEDIUM,5.5,0.4407375189520043
CVE-2017-0168,MEDIUM,5.8,0.465106046511628
CVE-2017-0169,MEDIUM,5.4,0.4330297674418606
CVE-2017-0170,MEDIUM,6.5,0.5204442916820052
CVE-2017-0171,MEDIUM,5.9,0.47312511627906995
CVE-2017-0173,MEDIUM,5.3,0.41814293689755266
CVE-2017-0174,MEDIUM,6.5,0.5128168094026588
CVE-2017-0175,MEDIUM,4.7,0.37312672783369105
CVE-2017-0176,HIGH,8.1,9.99412200264367
CVE-2017-0178,MEDIUM,5.4,0.4330297674418606
CVE-2017-0179,MEDIUM,5.8,0.465106046511628
CVE-2017-0180,HIGH,7.6,9.519114040328754
CVE-2017-0181,HIGH,7.6,9.519114040328754
CVE-2017-0182,MEDIUM,5.8,0.465106046511628
CVE-2017-0183,MEDIUM,5.8,0.465106046511628
CVE-2017-0184,MEDIUM,5.4,0.4330297674418606
CVE-2017-0185,MEDIUM,5.8,0.46433842619313664
CVE-2017-0186,MEDIUM,5.8,0.465106046511628
CVE-2017-0188,LOW,3.3,0.0006290298877000619
CVE-2017-0189,HIGH,7.8,9.620843848809336
CVE-2017-0190,MEDIUM,4.4,0.3522774376394445
CVE-2017-0191,MEDIUM,5.8,0.4572674110438241
CVE-2017-0192,MEDIUM,4.3,0.3442509021776703
CVE-2017-0193,HIGH,7.8,9.620843848809336
CVE-2017-0194,MEDIUM,5.5,0.4403209213900434
CVE-2017-0195,MEDIUM,5.4,0.4330126704609703
CVE-2017-0196,MEDIUM,6.5,0.5202774126166273
CVE-2017-0197,HIGH,7.8,9.769617041390037
CVE-2017-0199,HIGH,7.8,9.620843848809336
CVE-2017-0200,HIGH,7.5,9.393862539798112
CVE-2017-0201,HIGH,7.5,9.393862539798112
CVE-2017-0202,HIGH,7.5,9.387252977478338
CVE-2017-0203,MEDIUM,4.3,0.33900859784283516
CVE-2017-0204,MEDIUM,5.5,0.4336156484036264
CVE-2017-0205,HIGH,7.5,9.393862539798112
CVE-2017-0207,MEDIUM,6.5,0.5124548572042856
CVE-2017-0208,MEDIUM,4.3,0.3442509021776703
CVE-2017-0210,MEDIUM,4.3,0.33900859784283516
CVE-2017-0211,MEDIUM,5.5,0.4336156484036264
CVE-2017-0212,HIGH,7.6,9.374155544993712
CVE-2017-0213,MEDIUM,4.7,0.3705442813630989
CVE-2017-0214,HIGH,7.0,8.63409063354684
CVE-2017-0215,MEDIUM,5.3,0.41784780664349447
CVE-2017-0216,MEDIUM,5.3,0.41784780664349447
CVE-2017-0218,MEDIUM,5.3,0.41784780664349447
CVE-2017-0219,MEDIUM,5.3,0.41784780664349447
CVE-2017-0220,MEDIUM,4.7,0.37603151421545233
CVE-2017-0221,HIGH,7.5,9.402903067241311
CVE-2017-0222,HIGH,7.5,9.394414574403845
CVE-2017-0223,CRITICAL,9.8,40.85085604550192
CVE-2017-0224,HIGH,7.5,9.402903067241311
CVE-2017-0226,HIGH,7.5,9.402903067241311
CVE-2017-0227,HIGH,7.5,9.394414574403845
CVE-2017-0228,HIGH,7.5,9.394414574403845
CVE-2017-0229,HIGH,7.5,9.402903067241311
CVE-2017-0230,HIGH,7.5,9.402903067241311
CVE-2017-0231,MEDIUM,4.3,0.344271132238548
CVE-2017-0233,HIGH,8.3,10.237564608348396
CVE-2017-0234,HIGH,7.5,9.394414574403845
CVE-2017-0235,HIGH,7.5,9.402903067241311
CVE-2017-0236,HIGH,7.5,9.394414574403845
CVE-2017-0238,HIGH,7.5,9.402903067241311
CVE-2017-0240,HIGH,7.5,9.394414574403845
CVE-2017-0241,MEDIUM,5.3,0.41784780664349447
CVE-2017-0242,MEDIUM,5.5,0.43083046871764896
CVE-2017-0243,HIGH,7.8,9.767895883503387
CVE-2017-0244,MEDIUM,6.7,0.5248298437105905
CVE-2017-0245,MEDIUM,4.7,0.37603151421545233
CVE-2017-0246,HIGH,7.0,8.63409063354684
CVE-2017-0247,HIGH,7.5,91.47658569065108
CVE-2017-0248,HIGH,7.5,9.2508113930859
CVE-2017-0249,HIGH,7.3,89.03721007223372
CVE-2017-0250,HIGH,7.8,9.762933655253786
CVE-2017-0252,CRITICAL,9.8,40.886963063198195
CVE-2017-0254,HIGH,7.8,9.77019115738
CVE-2017-0255,MEDIUM,5.4,0.43273114070244423
CVE-2017-0256,MEDIUM,5.3,4.131885200755741
CVE-2017-0258,MEDIUM,4.7,0.3681642187223545
CVE-2017-0259,MEDIUM,4.7,0.37603151421545233
CVE-2017-0260,HIGH,7.8,9.620843848809336
CVE-2017-0261,HIGH,7.8,9.620843848809336
CVE-2017-0262,HIGH,7.8,9.620843848809336
CVE-2017-0263,HIGH,7.8,9.620843848809336
CVE-2017-0264,HIGH,7.8,9.779019189930965
CVE-2017-0265,HIGH,7.8,9.77019115738
CVE-2017-0266,HIGH,7.5,9.402903067241311
CVE-2017-0267,MEDIUM,5.9,0.46997452029768727
CVE-2017-0268,MEDIUM,5.9,0.46997452029768727
CVE-2017-0269,MEDIUM,5.9,0.46997452029768727
CVE-2017-0270,MEDIUM,5.9,0.46997452029768727
CVE-2017-0271,MEDIUM,5.9,0.46997452029768727
CVE-2017-0272,HIGH,8.1,9.990876304532772
CVE-2017-0273,MEDIUM,5.9,0.46997452029768727
CVE-2017-0274,MEDIUM,5.9,0.46997452029768727
CVE-2017-0275,MEDIUM,5.9,0.46997452029768727
CVE-2017-0276,MEDIUM,5.9,0.46997452029768727
CVE-2017-0277,HIGH,7.0,8.63409063354684
CVE-2017-0278,HIGH,7.0,8.63409063354684
CVE-2017-0279,HIGH,7.0,8.63409063354684
CVE-2017-0280,MEDIUM,5.9,0.46997452029768727
CVE-2017-0281,HIGH,7.8,9.620843848809336
CVE-2017-0282,MEDIUM,5.0,0.40004133623975296
CVE-2017-0283,HIGH,8.8,10.854285367887458
CVE-2017-0284,MEDIUM,5.0,0.40004133623975296
CVE-2017-0285,MEDIUM,5.0,0.40004133623975296
CVE-2017-0286,MEDIUM,5.0,0.40004133623975296
CVE-2017-0287,MEDIUM,5.0,0.40004133623975296
CVE-2017-0288,MEDIUM,5.0,0.40004133623975296
CVE-2017-0289,MEDIUM,5.0,0.40004133623975296
CVE-2017-0290,HIGH,7.8,9.646894015020205
