IoC,Base Severity,Base Score,Final Score,,,,IoC,Base Severity,Base Score,Final Score,,IoC,Base Severity,Base Score,Final Score
CVE-2011-1900,HIGH,10,12.5090801,,,,CVE-2011-1254,HIGH,9.3,108.5705216,,CVE-2011-1900,HIGH,10,12.5090801
CVE-2011-2475,HIGH,10,12.50515729,,,,CVE-2011-1255,HIGH,9.3,108.5705216,,CVE-2011-2475,HIGH,10,12.50515729
CVE-2011-1127,HIGH,10,12.50096232,,,,CVE-2011-1256,HIGH,9.3,108.5705216,,CVE-2011-1127,HIGH,10,12.50096232
CVE-2011-2344,HIGH,10,12.49844933,,,,CVE-2011-1260,HIGH,9.3,108.5705216,,CVE-2011-2344,HIGH,10,12.49844933
CVE-2011-2959,HIGH,10,12.49176257,,,,CVE-2011-1261,HIGH,9.3,108.5705216,,CVE-2011-2959,HIGH,10,12.49176257
CVE-2011-2960,HIGH,10,12.49176257,,,,CVE-2011-1262,HIGH,9.3,108.5705216,,CVE-2011-2960,HIGH,10,12.49176257
CVE-2011-2961,HIGH,10,12.49176257,,,,CVE-2011-1266,HIGH,9.3,108.5705216,,CVE-2011-2961,HIGH,10,12.49176257
CVE-2011-2963,HIGH,10,12.49176257,,,,CVE-2011-1345,HIGH,9.3,108.5705216,,CVE-2011-2963,HIGH,10,12.49176257
CVE-2011-2092,HIGH,10,12.48149512,,,,CVE-2011-1346,HIGH,9.3,108.5705216,,CVE-2011-2092,HIGH,10,12.48149512
CVE-2011-2610,HIGH,10,12.48149512,,,,CVE-2011-1961,HIGH,9.3,108.5705216,,CVE-2011-2610,HIGH,10,12.48149512
CVE-2011-0354,HIGH,10,12.47762762,,,,CVE-2011-1963,HIGH,9.3,108.5705216,,CVE-2011-0354,HIGH,10,12.47762762
CVE-2011-0807,HIGH,10,12.47734684,,,,CVE-2011-1964,HIGH,9.3,108.5705216,,CVE-2011-0807,HIGH,10,12.47734684
CVE-2011-1541,HIGH,10,12.47734684,,,,CVE-2011-1993,HIGH,9.3,108.5705216,,CVE-2011-1541,HIGH,10,12.47734684
CVE-2011-1563,HIGH,10,12.47734684,,,,CVE-2011-1995,HIGH,9.3,108.5705216,,CVE-2011-1563,HIGH,10,12.47734684
CVE-2011-1564,HIGH,10,12.47734684,,,,CVE-2011-1996,HIGH,9.3,108.5705216,,CVE-2011-1564,HIGH,10,12.47734684
CVE-2011-1565,HIGH,10,12.47734684,,,,CVE-2011-1997,HIGH,9.3,108.5705216,,CVE-2011-1565,HIGH,10,12.47734684
CVE-2011-1567,HIGH,10,12.47734684,,,,CVE-2011-1998,HIGH,9.3,108.5705216,,CVE-2011-1567,HIGH,10,12.47734684
CVE-2011-1568,HIGH,10,12.47734684,,,,CVE-2011-1999,HIGH,9.3,108.5705216,,CVE-2011-1568,HIGH,10,12.47734684
CVE-2011-2288,HIGH,10,12.47375827,,,,CVE-2011-2000,HIGH,9.3,108.5705216,,CVE-2011-2288,HIGH,10,12.47375827
CVE-2011-2419,HIGH,10,12.47375827,,,,CVE-2011-2001,HIGH,9.3,108.5705216,,CVE-2011-2419,HIGH,10,12.47375827
CVE-2011-2420,HIGH,10,12.47375827,,,,CVE-2011-2019,HIGH,9.3,108.5705216,,CVE-2011-2420,HIGH,10,12.47375827
CVE-2011-2422,HIGH,10,12.47375827,,,,CVE-2011-4374,HIGH,9.3,108.4916332,,CVE-2011-2422,HIGH,10,12.47375827
CVE-2011-2946,HIGH,10,12.47348248,,,,CVE-2011-2195,HIGH,9.3,108.4064741,,CVE-2011-2946,HIGH,10,12.47348248
CVE-2011-2953,HIGH,10,12.47348248,,,,CVE-2011-4126,HIGH,9.3,108.401479,,CVE-2011-2953,HIGH,10,12.47348248
CVE-2011-1919,HIGH,10,12.46193184,,,,CVE-2011-1347,HIGH,8.8,102.7333968,,CVE-2011-1919,HIGH,10,12.46193184
CVE-2011-4040,HIGH,10,12.46083508,,,,CVE-2011-3192,HIGH,7.8,91.12564268,,CVE-2011-4040,HIGH,10,12.46083508
CVE-2011-4246,HIGH,10,12.46001289,,,,CVE-2011-2189,HIGH,7.8,91.07044207,,CVE-2011-4246,HIGH,10,12.46001289
CVE-2011-4051,HIGH,10,12.45618027,,,,CVE-2011-2699,HIGH,7.8,91.07044207,,CVE-2011-4051,HIGH,10,12.45618027
CVE-2011-4768,HIGH,10,12.45399334,,,,CVE-2011-5034,HIGH,7.8,91.04927192,,CVE-2011-4768,HIGH,10,12.45399334
CVE-2011-4860,HIGH,10,12.45317383,,,,CVE-2011-0020,HIGH,7.6,88.73840653,,CVE-2011-4860,HIGH,10,12.45317383
CVE-2011-4861,HIGH,10,12.45262767,,,,CVE-2011-1257,HIGH,7.6,88.7242972,,CVE-2011-4861,HIGH,10,12.45262767
CVE-2011-4536,HIGH,10,12.45099005,,,,,,,,,,,,
CVE-2011-5059,HIGH,10,12.44635705,,,,,,,,,,,,
CVE-2011-2171,HIGH,10,12.44499636,,,,,,,,,,,,
CVE-2011-4134,HIGH,10,12.44445233,,,,,,,,,,,,
CVE-2011-4135,HIGH,10,12.44363655,,,,,,,,,,,,
CVE-2011-4214,HIGH,10,12.44254934,,,,,,,,,,,,
CVE-2011-4163,HIGH,10,12.44091959,,,,,,,,,,,,
CVE-2011-4164,HIGH,10,12.44091959,,,,,,,,,,,,
CVE-2011-4165,HIGH,10,12.44091959,,,,,,,,,,,,
CVE-2011-4509,HIGH,10,12.43983379,,,,,,,,,,,,
CVE-2011-4513,HIGH,10,12.43983379,,,,,,,,,,,,
CVE-2011-4514,HIGH,10,12.43983379,,,,,,,,,,,,
CVE-2011-4659,HIGH,10,12.43874856,,,,,,,,,,,,
CVE-2011-2412,HIGH,10,12.4376639,,,,,,,,,,,,
CVE-2011-2628,HIGH,10,12.4376639,,,,,,,,,,,,
CVE-2011-3490,HIGH,10,12.4376639,,,,,,,,,,,,
CVE-2011-3495,HIGH,10,12.4376639,,,,,,,,,,,,
CVE-2011-3496,HIGH,10,12.4376639,,,,,,,,,,,,
CVE-2011-3497,HIGH,10,12.4376639,,,,,,,,,,,,
CVE-2011-2446,HIGH,10,12.43739282,,,,,,,,,,,,
CVE-2011-2447,HIGH,10,12.43739282,,,,,,,,,,,,
CVE-2011-2448,HIGH,10,12.43739282,,,,,,,,,,,,
CVE-2011-2449,HIGH,10,12.43739282,,,,,,,,,,,,
CVE-2011-3165,HIGH,10,12.43739282,,,,,,,,,,,,
CVE-2011-3166,HIGH,10,12.43739282,,,,,,,,,,,,
CVE-2011-3167,HIGH,10,12.43739282,,,,,,,,,,,,
CVE-2011-5002,HIGH,10,12.43685077,,,,,,,,,,,,
CVE-2011-5010,HIGH,10,12.43685077,,,,,,,,,,,,
CVE-2011-4185,HIGH,10,12.43549626,,,,,,,,,,,,
CVE-2011-1914,HIGH,10,12.43522546,,,,,,,,,,,,
CVE-2011-4187,HIGH,10,12.4349547,,,,,,,,,,,,
CVE-2011-2653,HIGH,10,12.43224902,,,,,,,,,,,,
CVE-2011-4683,HIGH,10,12.43197864,,,,,,,,,,,,
CVE-2011-4684,HIGH,10,12.43197864,,,,,,,,,,,,
CVE-2011-4244,HIGH,10,12.431438,,,,,,,,,,,,
CVE-2011-4245,HIGH,10,12.431438,,,,,,,,,,,,
CVE-2011-4249,HIGH,10,12.431438,,,,,,,,,,,,
CVE-2011-4250,HIGH,10,12.431438,,,,,,,,,,,,
CVE-2011-4253,HIGH,10,12.431438,,,,,,,,,,,,
CVE-2011-4254,HIGH,10,12.431438,,,,,,,,,,,,
CVE-2011-4255,HIGH,10,12.431438,,,,,,,,,,,,
CVE-2011-4256,HIGH,10,12.431438,,,,,,,,,,,,
CVE-2011-3142,HIGH,10,12.42927682,,,,,,,,,,,,
CVE-2011-4719,HIGH,10,12.41984799,,,,,,,,,,,,
CVE-2011-3136,HIGH,10,12.41850451,,,,,,,,,,,,
CVE-2011-1566,HIGH,10,12.41394314,,,,,,,,,,,,
CVE-2011-0333,HIGH,10,12.41368368,,,,,,,,,,,,
CVE-2011-0334,HIGH,10,12.41368368,,,,,,,,,,,,
CVE-2011-2662,HIGH,10,12.41340716,,,,,,,,,,,,
CVE-2011-3271,HIGH,10,12.41340716,,,,,,,,,,,,
CVE-2011-3493,HIGH,10,12.40778781,,,,,,,,,,,,
CVE-2011-1643,HIGH,10,12.40485041,,,,,,,,,,,,
CVE-2011-3494,HIGH,10,12.4035166,,,,,,,,,,,,
CVE-2011-3488,HIGH,10,12.4013843,,,,,,,,,,,,
CVE-2011-5096,HIGH,10,12.39632889,,,,,,,,,,,,
CVE-2011-5121,HIGH,10,12.38546187,,,,,,,,,,,,
CVE-2011-5123,HIGH,10,12.38546187,,,,,,,,,,,,
CVE-2011-5124,HIGH,10,12.38546187,,,,,,,,,,,,
CVE-2011-5127,HIGH,10,12.38546187,,,,,,,,,,,,
CVE-2011-3175,HIGH,10,12.38255605,,,,,,,,,,,,
CVE-2011-3176,HIGH,10,12.38255605,,,,,,,,,,,,
CVE-2011-5133,HIGH,10,12.38097278,,,,,,,,,,,,
CVE-2011-4161,HIGH,10,12.37965432,,,,,,,,,,,,
CVE-2011-4789,HIGH,10,12.36102302,,,,,,,,,,,,
CVE-2011-4041,HIGH,10,12.35762993,,,,,,,,,,,,
CVE-2011-5254,HIGH,10,12.34644658,,,,,,,,,,,,
CVE-2011-4501,HIGH,10,12.34618723,,,,,,,,,,,,
CVE-2011-4502,HIGH,10,12.34618723,,,,,,,,,,,,
CVE-2011-0342,HIGH,10,12.3163392,,,,,,,,,,,,
CVE-2011-1918,HIGH,10,12.31606918,,,,,,,,,,,,
CVE-2011-5007,HIGH,10,12.31606918,,,,,,,,,,,,
CVE-2011-1852,HIGH,10,12.30155683,,,,,,,,,,,,
CVE-2011-1848,HIGH,10,12.29092991,,,,,,,,,,,,
CVE-2011-1018,HIGH,10,12.24897624,,,,,,,,,,,,
CVE-2011-5324,HIGH,10,12.12032109,,,,,,,,,,,,
CVE-2011-5323,HIGH,10,12.11985832,,,,,,,,,,,,
CVE-2011-0921,HIGH,10,12.03324189,,,,,,,,,,,,
CVE-2011-0923,HIGH,10,12.03324189,,,,,,,,,,,,
CVE-2011-2261,HIGH,10,12.01323156,,,,,,,,,,,,
CVE-2011-3156,HIGH,10,12.01323156,,,,,,,,,,,,
CVE-2011-3157,HIGH,10,12.01323156,,,,,,,,,,,,
CVE-2011-3158,HIGH,10,12.01323156,,,,,,,,,,,,
CVE-2011-3159,HIGH,10,12.01323156,,,,,,,,,,,,
CVE-2011-3160,HIGH,10,12.01323156,,,,,,,,,,,,
CVE-2011-3161,HIGH,10,12.01323156,,,,,,,,,,,,
CVE-2011-3162,HIGH,10,12.01323156,,,,,,,,,,,,
CVE-2011-0261,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0262,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0263,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0264,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0265,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0266,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0267,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0268,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0269,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0270,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0271,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0272,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0381,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0383,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0384,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0385,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0406,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0464,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0488,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0496,HIGH,10,11.95576227,,,,,,,,,,,,
CVE-2011-0889,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1050,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1051,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1052,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1054,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1206,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1306,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1377,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1389,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1505,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1623,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-1865,HIGH,10,11.9555163,,,,,,,,,,,,
CVE-2011-2024,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2148,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2158,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2159,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2331,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2397,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2423,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2555,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2595,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2680,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2681,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-2884,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3122,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3125,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3135,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3137,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3268,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3290,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3322,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3332,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3491,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3492,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3498,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-3499,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-4157,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-4752,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-4755,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-4757,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-4761,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-4762,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-4859,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-5003,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-5012,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-5089,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-5227,HIGH,10,11.9529736,,,,,,,,,,,,
CVE-2011-0053,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0054,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0055,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0056,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0057,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0058,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0062,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0065,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0066,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0069,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0070,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0072,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0073,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0074,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0075,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0077,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0078,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0079,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0080,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0081,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0083,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0084,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0085,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0444,HIGH,10,11.94877782,,,,,,,,,,,,
CVE-2011-0547,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2363,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2364,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2365,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2368,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2371,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2374,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2375,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2376,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2378,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2462,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2982,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2984,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2985,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2987,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2988,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2989,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2991,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2992,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2995,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2996,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2997,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-2998,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-3106,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-3108,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-3420,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-3421,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-3651,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-3652,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-3654,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-3660,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-4369,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-4548,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-4857,HIGH,10,11.94853231,,,,,,,,,,,,
CVE-2011-3097,HIGH,10,11.93233873,,,,,,,,,,,,
CVE-2011-3099,HIGH,10,11.93233873,,,,,,,,,,,,
CVE-2011-0817,HIGH,10,11.92878271,,,,,,,,,,,,
CVE-2011-0863,HIGH,10,11.92878271,,,,,,,,,,,,
CVE-2011-0873,HIGH,10,11.92878271,,,,,,,,,,,,
CVE-2011-3086,HIGH,10,11.92732047,,,,,,,,,,,,
CVE-2011-3087,HIGH,10,11.92732047,,,,,,,,,,,,
CVE-2011-3089,HIGH,10,11.92732047,,,,,,,,,,,,
CVE-2011-3091,HIGH,10,11.92732047,,,,,,,,,,,,
CVE-2011-3092,HIGH,10,11.92732047,,,,,,,,,,,,
CVE-2011-3095,HIGH,10,11.92732047,,,,,,,,,,,,
CVE-2011-3101,HIGH,10,11.92732047,,,,,,,,,,,,
CVE-2011-4524,HIGH,10,11.9258594,,,,,,,,,,,,
CVE-2011-4525,HIGH,10,11.9258594,,,,,,,,,,,,
CVE-2011-4526,HIGH,10,11.9258594,,,,,,,,,,,,
CVE-2011-3478,HIGH,10,11.92565077,,,,,,,,,,,,
CVE-2011-3521,HIGH,10,11.92565077,,,,,,,,,,,,
CVE-2011-3544,HIGH,10,11.92565077,,,,,,,,,,,,
CVE-2011-3545,HIGH,10,11.92565077,,,,,,,,,,,,
CVE-2011-3548,HIGH,10,11.92565077,,,,,,,,,,,,
CVE-2011-3549,HIGH,10,11.92565077,,,,,,,,,,,,
CVE-2011-3554,HIGH,10,11.92565077,,,,,,,,,,,,
CVE-2011-5322,HIGH,10,11.90883043,,,,,,,,,,,,
CVE-2011-0276,HIGH,10,11.86900243,,,,,,,,,,,,
CVE-2011-0364,HIGH,10,11.86900243,,,,,,,,,,,,
CVE-2011-0647,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-0742,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-0758,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-0885,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-0915,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-0919,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-0922,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-0924,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-0975,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-0994,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1290,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1519,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1728,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1729,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1730,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1731,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1732,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1733,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1734,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1735,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1741,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1866,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1867,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-2214,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-2220,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-2663,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-2738,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-2764,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-3012,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-5001,HIGH,10,11.86896443,,,,,,,,,,,,
CVE-2011-1889,HIGH,10,11.86835793,,,,,,,,,,,,
CVE-2011-0802,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-0814,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-0815,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-0862,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-0864,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-0871,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2110,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2130,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2134,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2135,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2136,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2137,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2138,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2140,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2414,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2415,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2416,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2417,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-2425,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-3079,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-3937,HIGH,10,11.86472317,,,,,,,,,,,,
CVE-2011-3992,HIGH,10,11.86472317,,,,,,,,,,,,
