IoC,Base Severity,Base Score,Final Score,,,,IoC,Base Severity,Base Score,Final Score,,IoC,Base Severity,Base Score,Final Score
CVE-2008-7148,HIGH,10,12.4386662,,,,CVE-2008-4539,HIGH,7.2,82.72081039,,CVE-2008-7148,HIGH,10,12.4386662
CVE-2008-7149,HIGH,10,12.43693956,,,,CVE-2008-4609,HIGH,7.1,81.50625687,,CVE-2008-7149,HIGH,10,12.43693956
CVE-2008-7189,HIGH,10,12.43665193,,,,CVE-2008-0003,HIGH,10,12.54585598,,CVE-2008-7189,HIGH,10,12.43665193
CVE-2008-7190,HIGH,10,12.43665193,,,,CVE-2008-0040,HIGH,10,12.54585598,,CVE-2008-7190,HIGH,10,12.43665193
CVE-2008-7196,HIGH,10,12.43665193,,,,CVE-2008-0725,HIGH,10,12.54585598,,CVE-2008-7196,HIGH,10,12.43665193
CVE-2008-7197,HIGH,10,12.43665193,,,,CVE-2008-0824,HIGH,10,12.54585598,,CVE-2008-7197,HIGH,10,12.43665193
CVE-2008-7198,HIGH,10,12.43665193,,,,CVE-2008-3376,HIGH,10,12.54585598,,CVE-2008-7198,HIGH,10,12.43665193
CVE-2008-7200,HIGH,10,12.43665193,,,,CVE-2008-2388,HIGH,10,12.5440395,,CVE-2008-7200,HIGH,10,12.43665193
CVE-2008-7230,HIGH,10,12.43521436,,,,CVE-2008-0012,HIGH,10,12.54339496,,CVE-2008-7230,HIGH,10,12.43521436
CVE-2008-3685,HIGH,10,12.41633092,,,,CVE-2008-0013,HIGH,10,12.54339496,,CVE-2008-3685,HIGH,10,12.41633092
CVE-2008-3684,HIGH,10,12.41547664,,,,CVE-2008-0014,HIGH,10,12.54339496,,CVE-2008-3684,HIGH,10,12.41547664
CVE-2008-7228,HIGH,10,12.4086551,,,,CVE-2008-0029,HIGH,10,12.54339496,,CVE-2008-7228,HIGH,10,12.4086551
CVE-2008-7251,HIGH,10,12.36930562,,,,CVE-2008-4404,HIGH,10,12.53739222,,CVE-2008-7251,HIGH,10,12.36930562
CVE-2008-7252,HIGH,10,12.29629651,,,,CVE-2008-0016,HIGH,10,12.53064315,,CVE-2008-7252,HIGH,10,12.29629651
CVE-2008-0318,HIGH,10,12.28611642,,,,CVE-2008-5281,HIGH,10,12.51966703,,CVE-2008-0318,HIGH,10,12.28611642
CVE-2008-0215,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-0568,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-0741,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-0860,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-0935,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-1040,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-1666,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-3235,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-4220,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-4221,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-4223,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-4237,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-5279,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-5675,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-5685,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-5911,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2008-7219,HIGH,10,12.27838194,,,,,,,,,,,,
CVE-2008-0640,HIGH,10,12.2490506,,,,,,,,,,,,
CVE-2008-0339,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-0340,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-0341,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-0342,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-0343,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-0344,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-0345,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-0346,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-0348,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-0349,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-4006,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-4008,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-5457,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2008-5092,HIGH,10,12.1309469,,,,,,,,,,,,
CVE-2008-5094,HIGH,10,12.1309469,,,,,,,,,,,,
CVE-2008-0065,HIGH,10,11.96874632,,,,,,,,,,,,
CVE-2008-0053,HIGH,10,11.95770811,,,,,,,,,,,,
CVE-2008-0102,HIGH,10,11.8794054,,,,,,,,,,,,
CVE-2008-0067,HIGH,10,11.87879723,,,,,,,,,,,,
CVE-2008-0082,HIGH,10,11.87879723,,,,,,,,,,,,
CVE-2008-0080,HIGH,10,11.87575949,,,,,,,,,,,,
CVE-2008-0098,HIGH,10,11.87575949,,,,,,,,,,,,
CVE-2008-0148,HIGH,10,11.82137813,,,,,,,,,,,,
CVE-2008-0122,HIGH,10,11.82095939,,,,,,,,,,,,
CVE-2008-5444,HIGH,10,11.79638447,,,,,,,,,,,,
CVE-2008-5448,HIGH,10,11.79638447,,,,,,,,,,,,
CVE-2008-5449,HIGH,10,11.79638447,,,,,,,,,,,,
CVE-2008-0151,HIGH,10,11.74937151,,,,,,,,,,,,
CVE-2008-0251,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0389,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0401,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0467,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0500,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0528,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0529,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0530,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0550,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0704,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0728,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0823,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0949,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0953,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-0961,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1030,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1049,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1100,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1154,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1155,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1157,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1310,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1633,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1661,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1681,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1690,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1704,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1766,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1809,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-1922,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2041,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2064,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2077,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2157,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2158,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2221,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2240,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2303,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2345,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2403,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2404,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2423,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2424,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2486,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2528,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2641,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2654,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2786,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2824,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2828,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2851,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-2899,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3042,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3079,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3159,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3160,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3169,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3224,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3225,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3252,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3335,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3338,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3349,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3453,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3499,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3522,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3533,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3576,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3616,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3653,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3737,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-3910,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4057,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4095,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4188,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4208,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4212,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4283,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4292,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4293,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4304,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4358,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4402,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4429,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4439,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4489,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4541,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4563,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4594,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4595,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4615,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4630,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4631,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4692,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4731,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4809,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4866,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4867,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4868,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-4869,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5030,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5038,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5091,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5177,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5227,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5404,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5412,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5414,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5791,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5801,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-5812,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-6021,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-6071,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-6079,HIGH,10,11.74380891,,,,,,,,,,,,
CVE-2008-6158,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6415,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6520,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6536,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6577,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6578,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6588,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6598,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6602,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6703,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6767,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6821,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6904,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6937,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-6973,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-7004,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-7081,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-7126,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-7144,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-7158,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-7164,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-7218,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-7232,HIGH,10,11.74201011,,,,,,,,,,,,
CVE-2008-0235,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0246,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0296,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0380,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0437,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0443,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0477,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0647,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0657,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0659,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0735,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0882,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-1307,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-1558,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-1611,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-1662,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-1668,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-1697,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-1989,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2161,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2192,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2469,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2480,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2481,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2638,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2689,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2832,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2833,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2888,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-2928,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-3150,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-3242,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-3257,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-3362,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-3455,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-3795,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4064,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4070,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4138,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4193,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4226,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4318,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4329,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4428,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4486,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4502,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4509,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4526,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4557,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4572,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4588,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4592,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4673,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4690,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4704,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4770,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4779,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-4873,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5010,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5045,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5053,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5060,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5063,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5066,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5220,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5316,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5332,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5334,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5340,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5355,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5649,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5722,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-5963,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-6393,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-6519,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-6604,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-6651,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-6761,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-6826,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-6833,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-6834,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-6916,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-7010,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-7115,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-7122,HIGH,10,11.73344146,,,,,,,,,,,,
CVE-2008-0075,HIGH,10,11.72919322,,,,,,,,,,,,
CVE-2008-7319,HIGH,10,11.72135817,,,,,,,,,,,,
CVE-2008-5134,HIGH,10,11.66161176,,,,,,,,,,,,
CVE-2008-5317,HIGH,10,11.66161176,,,,,,,,,,,,
CVE-2008-1117,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1167,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1242,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1244,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1247,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1252,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1255,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1256,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1262,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1268,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1320,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1392,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1393,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1491,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1602,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1812,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1818,HIGH,10,11.66008743,,,,,,,,,,,,
CVE-2008-1822,HIGH,10,11.66008743,,,,,,,,,,,,
