IoC,Base Severity,Base Score,Final Score,,,,IoC,Base Severity,Base Score,Final Score,,IoC,Base Severity,Base Score,Final Score
CVE-2012-5317,HIGH,7.5,9.352956058,,,,,,,,,,,,
CVE-2012-0409,HIGH,7.5,9.351746847,,,,,,,,,,,,
CVE-2012-1815,HIGH,7.5,9.351746847,,,,,,,,,,,,
CVE-2012-2140,HIGH,7.5,9.351746847,,,,,,,,,,,,
CVE-2012-2152,HIGH,7.5,9.350337273,,,,,,,,,,,,
CVE-2012-4498,HIGH,7.5,9.350337273,,,,,,,,,,,,
CVE-2012-6039,HIGH,7.5,9.346116107,,,,,,,,,,,,
CVE-2012-4964,HIGH,7.5,9.345915381,,,,,,,,,,,,
CVE-2012-4479,HIGH,7.5,9.344912137,,,,,,,,,,,,
CVE-2012-4551,HIGH,7.5,9.344912137,,,,,,,,,,,,
CVE-2012-1598,HIGH,7.5,9.344711564,,,,,,,,,,,,
CVE-2012-5550,HIGH,7.5,9.344711564,,,,,,,,,,,,
CVE-2012-4971,HIGH,7.5,9.343107908,,,,,,,,,,,,
CVE-2012-5679,HIGH,7.5,9.342907566,,,,,,,,,,,,
CVE-2012-2114,HIGH,7.5,9.34170605,,,,,,,,,,,,
CVE-2012-6063,HIGH,7.5,9.34170605,,,,,,,,,,,,
CVE-2012-6427,HIGH,7.5,9.340705488,,,,,,,,,,,,
CVE-2012-5469,HIGH,7.5,9.339905498,,,,,,,,,,,,
CVE-2012-4688,HIGH,7.5,9.339305772,,,,,,,,,,,,
CVE-2012-6089,HIGH,7.5,9.338506494,,,,,,,,,,,,
CVE-2012-6090,HIGH,7.5,9.338506494,,,,,,,,,,,,
CVE-2012-6426,HIGH,7.5,9.337907303,,,,,,,,,,,,
CVE-2012-5900,HIGH,7.5,9.336310578,,,,,,,,,,,,
CVE-2012-5874,HIGH,7.5,9.3351141,,,,,,,,,,,,
CVE-2012-5159,HIGH,7.5,9.334117733,,,,,,,,,,,,
CVE-2012-5185,HIGH,7.5,9.333520216,,,,,,,,,,,,
CVE-2012-6504,HIGH,7.5,9.333520216,,,,,,,,,,,,
CVE-2012-6509,HIGH,7.5,9.333520216,,,,,,,,,,,,
CVE-2012-4470,HIGH,7.5,9.333321094,,,,,,,,,,,,
CVE-2012-2292,HIGH,7.5,9.331927952,,,,,,,,,,,,
CVE-2012-2289,HIGH,7.5,9.330337305,,,,,,,,,,,,
CVE-2012-2998,HIGH,7.5,9.330337305,,,,,,,,,,,,
CVE-2012-6273,HIGH,7.5,9.328152803,,,,,,,,,,,,
CVE-2012-5590,HIGH,7.5,9.327954363,,,,,,,,,,,,
CVE-2012-5646,HIGH,7.5,9.327954363,,,,,,,,,,,,
CVE-2012-2994,HIGH,7.5,9.327160855,,,,,,,,,,,,
CVE-2012-5302,HIGH,7.5,9.327160855,,,,,,,,,,,,
CVE-2012-6129,HIGH,7.5,9.320827256,,,,,,,,,,,,
CVE-2012-2086,HIGH,7.5,9.317670069,,,,,,,,,,,,
CVE-2012-2240,HIGH,7.5,9.317670069,,,,,,,,,,,,
CVE-2012-2763,HIGH,7.5,9.312553243,,,,,,,,,,,,
CVE-2012-6096,HIGH,7.5,9.308432669,,,,,,,,,,,,
CVE-2012-4941,HIGH,7.5,9.304322991,,,,,,,,,,,,
CVE-2012-4945,HIGH,7.5,9.304322991,,,,,,,,,,,,
CVE-2012-4265,HIGH,7.5,9.300809051,,,,,,,,,,,,
CVE-2012-5131,HIGH,7.5,9.294193269,,,,,,,,,,,,
CVE-2012-6584,HIGH,7.5,9.292252821,,,,,,,,,,,,
CVE-2012-6586,HIGH,7.5,9.292252821,,,,,,,,,,,,
CVE-2012-6588,HIGH,7.5,9.292252821,,,,,,,,,,,,
CVE-2012-2671,HIGH,7.5,9.29205891,,,,,,,,,,,,
CVE-2012-6571,HIGH,7.5,9.29108972,,,,,,,,,,,,
CVE-2012-5520,HIGH,7.5,9.274897704,,,,,,,,,,,,
CVE-2012-5576,HIGH,7.5,9.272981377,,,,,,,,,,,,
CVE-2012-5642,HIGH,7.5,9.272981377,,,,,,,,,,,,
CVE-2012-5534,HIGH,7.5,9.260773226,,,,,,,,,,,,
CVE-2012-5854,HIGH,7.5,9.260773226,,,,,,,,,,,,
CVE-2012-0270,HIGH,7.5,9.258684713,,,,,,,,,,,,
CVE-2012-6637,HIGH,7.5,9.256220142,,,,,,,,,,,,
CVE-2012-6612,HIGH,7.5,9.255273288,,,,,,,,,,,,
CVE-2012-6653,HIGH,7.5,9.22676635,,,,,,,,,,,,
CVE-2012-5685,HIGH,7.5,9.22546634,,,,,,,,,,,,
CVE-2012-3423,HIGH,7.5,9.216028442,,,,,,,,,,,,
CVE-2012-2665,HIGH,7.5,9.208483706,,,,,,,,,,,,
CVE-2012-5629,HIGH,7.5,9.1965996,,,,,,,,,,,,
CVE-2012-5849,HIGH,7.5,9.175443167,,,,,,,,,,,,
CVE-2012-1665,HIGH,7.5,9.174366273,,,,,,,,,,,,
CVE-2012-2149,HIGH,7.5,9.095082252,,,,,,,,,,,,
CVE-2012-5195,HIGH,7.5,9.076001251,,,,,,,,,,,,
CVE-2012-6329,HIGH,7.5,9.076001251,,,,,,,,,,,,
CVE-2012-6625,HIGH,7.5,9.076001251,,,,,,,,,,,,
CVE-2012-3376,HIGH,7.5,9.058329511,,,,,,,,,,,,
CVE-2012-0036,HIGH,7.5,9.038378211,,,,,,,,,,,,
CVE-2012-0069,HIGH,7.5,9.035337773,,,,,,,,,,,,
CVE-2012-2773,HIGH,7.5,9.034504736,,,,,,,,,,,,
CVE-2012-2778,HIGH,7.5,9.034504736,,,,,,,,,,,,
CVE-2012-2780,HIGH,7.5,9.034504736,,,,,,,,,,,,
CVE-2012-2781,HIGH,7.5,9.034504736,,,,,,,,,,,,
CVE-2012-0199,HIGH,7.5,9.033125525,,,,,,,,,,,,
CVE-2012-0273,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0905,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0906,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0911,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0913,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0934,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0935,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0960,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0980,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0982,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-0983,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1010,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1011,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1017,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1022,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1026,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1029,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1061,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1063,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1067,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1071,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1072,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1074,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1075,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1116,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1149,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1184,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1195,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1198,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1199,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1200,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1210,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1218,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1226,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1294,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1502,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1663,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1672,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1673,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1778,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1780,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1785,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1911,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-1934,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2105,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2115,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2203,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2208,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2227,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2388,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2407,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2409,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2440,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2601,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2718,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2730,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2762,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2896,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2908,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2923,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2924,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2925,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2937,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-2952,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3000,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3234,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3269,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3399,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3435,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3441,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3455,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3456,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3574,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3577,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3716,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3791,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3820,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3839,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-3953,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4034,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4035,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4055,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4056,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4060,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4061,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4068,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4178,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4232,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4260,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4261,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4281,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4282,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4327,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4406,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4432,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4433,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4560,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4562,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4595,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4743,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4772,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4816,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4850,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4925,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4927,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4951,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4990,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4996,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-4997,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5000,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5001,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5098,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5101,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5115,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5118,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5120,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5167,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5168,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5223,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5224,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5227,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5230,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5231,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5244,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5288,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5289,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5290,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5291,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5292,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5293,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5294,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5297,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5299,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5300,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5310,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5312,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5313,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5333,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5334,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5342,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5347,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5468,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5580,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5648,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5861,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5894,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5909,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-5912,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6141,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6142,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6143,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6507,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6516,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6519,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6520,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6524,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6525,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6526,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6529,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6560,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6626,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6643,HIGH,7.5,9.03238811,,,,,,,,,,,,
CVE-2012-6654,HIGH,7.5,9.030762086,,,,,,,,,,,,
CVE-2012-2817,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2818,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2821,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2823,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2824,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2829,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2830,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2831,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2833,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2842,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2843,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2856,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2863,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-2900,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-3159,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-4045,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5068,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5111,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5116,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5117,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5121,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5122,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5124,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5125,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5126,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5127,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-5128,HIGH,7.5,9.028975615,,,,,,,,,,,,
CVE-2012-1622,HIGH,7.5,9.019915705,,,,,,,,,,,,
CVE-2012-4570,HIGH,7.5,9.019754448,,,,,,,,,,,,
CVE-2012-5357,HIGH,7.5,9.019270789,,,,,,,,,,,,
CVE-2012-5358,HIGH,7.5,9.019270789,,,,,,,,,,,,
CVE-2012-4449,HIGH,7.5,9.018787295,,,,,,,,,,,,
CVE-2012-2007,HIGH,7.5,9.018626168,,,,,,,,,,,,
CVE-2012-3374,HIGH,7.5,9.017176847,,,,,,,,,,,,
CVE-2012-0549,HIGH,7.5,9.016211462,,,,,,,,,,,,
CVE-2012-0554,HIGH,7.5,9.016211462,,,,,,,,,,,,
CVE-2012-0555,HIGH,7.5,9.016211462,,,,,,,,,,,,
CVE-2012-0556,HIGH,7.5,9.016211462,,,,,,,,,,,,
CVE-2012-0557,HIGH,7.5,9.016211462,,,,,,,,,,,,
CVE-2012-1709,HIGH,7.5,9.016211462,,,,,,,,,,,,
CVE-2012-1710,HIGH,7.5,9.016211462,,,,,,,,,,,,
CVE-2012-2000,HIGH,7.5,9.015086014,,,,,,,,,,,,
CVE-2012-2448,HIGH,7.5,9.015086014,,,,,,,,,,,,
CVE-2012-1806,HIGH,7.5,9.014122061,,,,,,,,,,,,
CVE-2012-2224,HIGH,7.5,9.014122061,,,,,,,,,,,,
CVE-2012-2225,HIGH,7.5,9.014122061,,,,,,,,,,,,
CVE-2012-2574,HIGH,7.5,9.01380089,,,,,,,,,,,,
CVE-2012-2961,HIGH,7.5,9.01380089,,,,,,,,,,,,
CVE-2012-0942,HIGH,7.5,9.012677368,,,,,,,,,,,,
CVE-2012-1241,HIGH,7.5,9.012677368,,,,,,,,,,,,
CVE-2012-2088,HIGH,7.5,9.012677368,,,,,,,,,,,,
CVE-2012-0234,HIGH,7.5,9.012286735,,,,,,,,,,,,
CVE-2012-0244,HIGH,7.5,9.012286735,,,,,,,,,,,,
CVE-2012-0226,HIGH,7.5,9.012126391,,,,,,,,,,,,
CVE-2012-0228,HIGH,7.5,9.012126391,,,,,,,,,,,,
CVE-2012-2110,HIGH,7.5,9.011554744,,,,,,,,,,,,
CVE-2012-2131,HIGH,7.5,9.011554744,,,,,,,,,,,,
CVE-2012-2335,HIGH,7.5,9.011554744,,,,,,,,,,,,
CVE-2012-2944,HIGH,7.5,9.011554744,,,,,,,,,,,,
CVE-2012-0503,HIGH,7.5,9.011394442,,,,,,,,,,,,
CVE-2012-0505,HIGH,7.5,9.011394442,,,,,,,,,,,,
CVE-2012-1777,HIGH,7.5,9.011394442,,,,,,,,,,,,
CVE-2012-2369,HIGH,7.5,9.011394442,,,,,,,,,,,,
CVE-2012-0830,HIGH,7.5,9.010913646,,,,,,,,,,,,
CVE-2012-0452,HIGH,7.5,9.010753418,,,,,,,,,,,,
CVE-2012-0777,HIGH,7.5,9.010753418,,,,,,,,,,,,
CVE-2012-1840,HIGH,7.5,9.010753418,,,,,,,,,,,,
CVE-2012-1844,HIGH,7.5,9.010753418,,,,,,,,,,,,
CVE-2012-0463,HIGH,7.5,9.010593207,,,,,,,,,,,,
CVE-2012-1557,HIGH,7.5,9.010593207,,,,,,,,,,,,
CVE-2012-1784,HIGH,7.5,9.010593207,,,,,,,,,,,,
CVE-2012-1839,HIGH,7.5,9.010593207,,,,,,,,,,,,
CVE-2012-1795,HIGH,7.5,9.010433015,,,,,,,,,,,,
CVE-2012-0320,HIGH,7.5,9.009472246,,,,,,,,,,,,
CVE-2012-0459,HIGH,7.5,9.009472246,,,,,,,,,,,,
CVE-2012-0461,HIGH,7.5,9.009472246,,,,,,,,,,,,
CVE-2012-0462,HIGH,7.5,9.009472246,,,,,,,,,,,,
CVE-2012-0464,HIGH,7.5,9.009472246,,,,,,,,,,,,
CVE-2012-0805,HIGH,7.5,9.009472246,,,,,,,,,,,,
CVE-2012-1711,HIGH,7.5,9.009472246,,,,,,,,,,,,
CVE-2012-1823,HIGH,7.5,9.009472246,,,,,,,,,,,,
CVE-2012-2311,HIGH,7.5,9.009472246,,,,,,,,,,,,
CVE-2012-3951,HIGH,7.5,9.001013895,,,,,,,,,,,,
CVE-2012-3448,HIGH,7.5,8.978131302,,,,,,,,,,,,
CVE-2012-1675,HIGH,7.5,8.975160572,,,,,,,,,,,,
CVE-2012-2771,HIGH,7.5,8.971261384,,,,,,,,,,,,
CVE-2012-0711,HIGH,7.5,8.967683797,,,,,,,,,,,,
CVE-2012-0454,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2109,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2866,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2869,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2874,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2876,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2878,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2880,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2881,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2883,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2885,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2887,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-2888,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5129,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5133,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5135,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5145,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5147,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5148,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5149,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5150,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5153,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-5154,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-6354,HIGH,7.5,8.964580352,,,,,,,,,,,,
CVE-2012-4456,HIGH,7.5,8.961947892,,,,,,,,,,,,
CVE-2012-6710,HIGH,7.5,8.953772898,,,,,,,,,,,,
CVE-2012-6652,HIGH,7.5,8.934682609,,,,,,,,,,,,
CVE-2012-4412,HIGH,7.5,8.929989113,,,,,,,,,,,,
CVE-2012-5853,HIGH,7.5,8.928327549,,,,,,,,,,,,
CVE-2012-1565,HIGH,7.5,8.92290382,,,,,,,,,,,,
CVE-2012-6712,HIGH,7.5,8.922603134,,,,,,,,,,,,
CVE-2012-2695,HIGH,7.5,8.921551256,,,,,,,,,,,,
CVE-2012-6496,HIGH,7.5,8.921551256,,,,,,,,,,,,
CVE-2012-6719,HIGH,7.5,8.918550364,,,,,,,,,,,,
CVE-2012-1997,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-2013,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-3264,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-5202,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-5203,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-5204,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-5205,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-5206,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-5208,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-5210,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-5211,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-5214,HIGH,7.5,8.912269984,,,,,,,,,,,,
CVE-2012-1187,HIGH,7.5,8.90899183,,,,,,,,,,,,
CVE-2012-0694,HIGH,7.5,8.908843011,,,,,,,,,,,,
