IoC,Base Severity,Base Score,Final Score,,,,IoC,Base Severity,Base Score,Final Score,,IoC,Base Severity,Base Score,Final Score
CVE-2006-4461,HIGH,10,12.54585598,,,,CVE-2006-2218,HIGH,9.3,106.736331,,CVE-2006-4461,HIGH,10,12.54585598
CVE-2006-4830,HIGH,10,12.54585598,,,,CVE-2006-2383,HIGH,9.3,106.736331,,CVE-2006-4830,HIGH,10,12.54585598
CVE-2006-4860,HIGH,10,12.54585598,,,,CVE-2006-3730,HIGH,9.3,106.736331,,CVE-2006-4860,HIGH,10,12.54585598
CVE-2006-4996,HIGH,10,12.54585598,,,,CVE-2006-4697,HIGH,9.3,106.736331,,CVE-2006-4996,HIGH,10,12.54585598
CVE-2006-5024,HIGH,10,12.54585598,,,,CVE-2006-4868,HIGH,9.3,106.736331,,CVE-2006-5024,HIGH,10,12.54585598
CVE-2006-5025,HIGH,10,12.54585598,,,,CVE-2006-5579,HIGH,9.3,106.736331,,CVE-2006-5025,HIGH,10,12.54585598
CVE-2006-5026,HIGH,10,12.54585598,,,,CVE-2006-5581,HIGH,9.3,106.736331,,CVE-2006-5026,HIGH,10,12.54585598
CVE-2006-5912,HIGH,10,12.54585598,,,,CVE-2006-7206,HIGH,7.8,89.52079372,,CVE-2006-5912,HIGH,10,12.54585598
CVE-2006-6470,HIGH,10,12.54585598,,,,CVE-2006-0057,HIGH,7.5,87.63526227,,CVE-2006-6470,HIGH,10,12.54585598
CVE-2006-6471,HIGH,10,12.54585598,,,,CVE-2006-3747,HIGH,7.6,87.28642883,,CVE-2006-6471,HIGH,10,12.54585598
CVE-2006-6472,HIGH,10,12.54585598,,,,CVE-2006-2385,HIGH,7.6,87.22538875,,CVE-2006-6472,HIGH,10,12.54585598
CVE-2006-6473,HIGH,10,12.54585598,,,,CVE-2006-1861,HIGH,7.5,86.30741976,,CVE-2006-6473,HIGH,10,12.54585598
CVE-2006-6515,HIGH,10,12.54585598,,,,CVE-2006-6576,HIGH,7.5,86.2437423,,CVE-2006-6515,HIGH,10,12.54585598
CVE-2006-6836,HIGH,10,12.54585598,,,,CVE-2006-7168,HIGH,7.5,86.22690425,,CVE-2006-6836,HIGH,10,12.54585598
CVE-2006-6839,HIGH,10,12.54585598,,,,CVE-2006-5142,HIGH,7.5,86.21526083,,CVE-2006-6839,HIGH,10,12.54585598
CVE-2006-6840,HIGH,10,12.54585598,,,,CVE-2006-6641,HIGH,7.5,86.21526083,,CVE-2006-6840,HIGH,10,12.54585598
CVE-2006-6841,HIGH,10,12.54585598,,,,CVE-2006-3223,HIGH,7.5,86.21267493,,CVE-2006-6841,HIGH,10,12.54585598
CVE-2006-6894,HIGH,10,12.54585598,,,,CVE-2006-3975,HIGH,7.5,86.21267493,,CVE-2006-6894,HIGH,10,12.54585598
CVE-2006-6918,HIGH,10,12.54585598,,,,CVE-2006-5143,HIGH,7.5,86.21267493,,CVE-2006-6918,HIGH,10,12.54585598
CVE-2006-6926,HIGH,10,12.54585598,,,,CVE-2006-6379,HIGH,7.5,86.21267493,,CVE-2006-6926,HIGH,10,12.54585598
CVE-2006-6997,HIGH,10,12.54585598,,,,CVE-2006-0778,HIGH,7.5,86.18684622,,CVE-2006-6997,HIGH,10,12.54585598
CVE-2006-7097,HIGH,10,12.54585598,,,,CVE-2006-3994,HIGH,7.5,86.18684622,,CVE-2006-7097,HIGH,10,12.54585598
CVE-2006-7207,HIGH,10,12.54585598,,,,CVE-2006-0830,HIGH,7.5,86.07768627,,CVE-2006-7207,HIGH,10,12.54585598
CVE-2006-0672,HIGH,10,12.28611642,,,,CVE-2006-1016,HIGH,7.5,86.07768627,,CVE-2006-0672,HIGH,10,12.28611642
CVE-2006-0665,HIGH,10,12.28584921,,,,CVE-2006-1185,HIGH,7.5,86.07768627,,CVE-2006-0665,HIGH,10,12.28584921
CVE-2006-0751,HIGH,10,12.28584921,,,,CVE-2006-1188,HIGH,7.5,86.07768627,,CVE-2006-0751,HIGH,10,12.28584921
CVE-2006-1069,HIGH,10,12.28584921,,,,CVE-2006-1388,HIGH,7.5,86.07768627,,CVE-2006-1069,HIGH,10,12.28584921
CVE-2006-1250,HIGH,10,12.28584921,,,,CVE-2006-3280,HIGH,7.5,86.07768627,,CVE-2006-1250,HIGH,10,12.28584921
CVE-2006-1604,HIGH,10,12.28584921,,,,CVE-2006-3357,HIGH,7.5,86.07768627,,CVE-2006-1604,HIGH,10,12.28584921
CVE-2006-2429,HIGH,10,12.28584921,,,,CVE-2006-3450,HIGH,7.5,86.07768627,,CVE-2006-2429,HIGH,10,12.28584921
CVE-2006-2430,HIGH,10,12.28584921,,,,CVE-2006-3638,HIGH,7.5,86.07768627,,CVE-2006-2430,HIGH,10,12.28584921
CVE-2006-2433,HIGH,10,12.28584921,,,,CVE-2006-3639,HIGH,7.5,86.07768627,,CVE-2006-2433,HIGH,10,12.28584921
CVE-2006-3232,HIGH,10,12.28584921,,,,CVE-2006-4193,HIGH,7.5,86.07768627,,CVE-2006-3232,HIGH,10,12.28584921
CVE-2006-3667,HIGH,10,12.28584921,,,,CVE-2006-5884,HIGH,7.5,86.07768627,,CVE-2006-3667,HIGH,10,12.28584921
CVE-2006-3892,HIGH,10,12.28584921,,,,CVE-2006-1236,HIGH,7.5,86.04449272,,CVE-2006-3892,HIGH,10,12.28584921
CVE-2006-4037,HIGH,10,12.28584921,,,,CVE-2006-4469,HIGH,7.5,85.98852705,,CVE-2006-4037,HIGH,10,12.28584921
CVE-2006-4404,HIGH,10,12.28584921,,,,CVE-2006-4470,HIGH,7.5,85.98852705,,CVE-2006-4404,HIGH,10,12.28584921
CVE-2006-4831,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-5238,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-5323,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-5642,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-5657,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-5709,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-5809,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-6055,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-6135,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-6136,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-6443,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-6670,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-6713,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-6940,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2006-4028,HIGH,10,12.23910756,,,,,,,,,,,,
CVE-2006-0256,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2006-0218,HIGH,10,12.1152043,,,,,,,,,,,,
CVE-2006-0697,HIGH,10,12.1152043,,,,,,,,,,,,
CVE-2006-7253,HIGH,10,11.89574956,,,,,,,,,,,,
CVE-2006-1523,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2006-6909,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2006-5940,HIGH,10,11.79720892,,,,,,,,,,,,
CVE-2006-3601,HIGH,10,11.79514852,,,,,,,,,,,,
CVE-2006-0128,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0226,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0257,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0258,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0259,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0260,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0262,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0263,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0265,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0271,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0273,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0274,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0276,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0277,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0278,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0279,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0280,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0281,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0282,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0283,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0284,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0285,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0286,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0287,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0288,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0290,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0291,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0316,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0411,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0698,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0789,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0874,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-0979,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-1038,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-1254,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-1255,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-1276,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-1381,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-1615,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-2074,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-2077,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-2206,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-2869,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-3498,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-3893,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-4098,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-4181,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-4289,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-4304,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-4509,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-4510,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-4902,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5008,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5156,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5268,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5269,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5288,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5611,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5616,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5675,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5938,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5972,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5978,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5980,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-5982,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-6059,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2006-6299,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-6361,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-6454,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-6460,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-6584,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-6636,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-7018,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-7052,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-7095,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-7096,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-7134,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2006-1932,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2006-4950,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2006-6102,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2006-7032,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2006-7132,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2006-7136,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2006-7183,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2006-5558,HIGH,10,11.72947042,,,,,,,,,,,,
CVE-2006-6567,HIGH,10,11.72947042,,,,,,,,,,,,
CVE-2006-6568,HIGH,10,11.72947042,,,,,,,,,,,,
CVE-2006-6853,HIGH,10,11.72947042,,,,,,,,,,,,
CVE-2006-6859,HIGH,10,11.72947042,,,,,,,,,,,,
CVE-2006-7156,HIGH,10,11.72947042,,,,,,,,,,,,
CVE-2006-7173,HIGH,10,11.72947042,,,,,,,,,,,,
CVE-2006-1368,HIGH,10,11.66161176,,,,,,,,,,,,
CVE-2006-3439,HIGH,10,11.65989699,,,,,,,,,,,,
CVE-2006-3440,HIGH,10,11.65989699,,,,,,,,,,,,
CVE-2006-3441,HIGH,10,11.65989699,,,,,,,,,,,,
CVE-2006-6900,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-6901,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-6902,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-6903,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-6905,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-6907,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-6908,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7012,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7015,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7022,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7027,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7036,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7120,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7131,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7148,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7153,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7174,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7181,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-7182,HIGH,10,11.65913542,,,,,,,,,,,,
CVE-2006-3721,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-3722,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-3723,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-3724,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-3738,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-3838,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-4305,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-4309,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-4465,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-4571,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-4691,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-4732,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5151,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5276,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5347,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5348,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5349,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5352,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5353,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5354,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5355,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5356,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5357,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5358,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5359,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5360,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5361,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5362,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5365,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5366,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5368,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5369,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5370,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5374,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5375,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5487,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5583,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5815,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5819,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5822,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-5855,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6026,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6183,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6184,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6222,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6235,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6259,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6268,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6270,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6335,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6336,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6346,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6350,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6351,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6355,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6409,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6423,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6490,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6539,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6605,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6627,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6860,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6861,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6863,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-6864,HIGH,10,11.65894508,,,,,,,,,,,,
CVE-2006-0864,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-0992,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1000,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1002,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1085,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1123,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1770,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1790,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1867,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1869,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1875,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1879,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1880,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1881,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1882,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1883,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1884,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1885,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1886,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-1887,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-2189,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-2304,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-2324,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-2372,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-2496,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-2547,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-2630,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-2807,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3203,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3553,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3573,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3628,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3632,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3698,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3700,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3702,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3704,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3705,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3708,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3710,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3715,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3716,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3717,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-3718,HIGH,10,11.65875477,,,,,,,,,,,,
CVE-2006-0119,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2006-0230,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2006-0261,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2006-0270,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2006-0289,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2006-0559,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2006-0685,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2006-0686,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2006-4485,HIGH,10,11.65647263,,,,,,,,,,,,
CVE-2006-4812,HIGH,10,11.65647263,,,,,,,,,,,,
CVE-2006-7198,HIGH,10,11.65647263,,,,,,,,,,,,
CVE-2006-2373,HIGH,10,11.6287637,,,,,,,,,,,,
CVE-2006-5278,HIGH,10,11.60500258,,,,,,,,,,,,
CVE-2006-4243,HIGH,10,11.58721865,,,,,,,,,,,,
CVE-2006-0736,HIGH,10,11.56727922,,,,,,,,,,,,
CVE-2006-4935,HIGH,10,11.51741398,,,,,,,,,,,,
CVE-2006-4936,HIGH,10,11.51741398,,,,,,,,,,,,
CVE-2006-1866,HIGH,9.7,11.30899212,,,,,,,,,,,,
CVE-2006-6767,HIGH,9.4,11.04106118,,,,,,,,,,,,
CVE-2006-6535,HIGH,9.4,11.02719428,,,,,,,,,,,,
CVE-2006-3976,HIGH,9.3,106.9037169,,,,,,,,,,,,
CVE-2006-3977,HIGH,9.3,106.9037169,,,,,,,,,,,,
CVE-2006-1303,HIGH,9.3,106.736331,,,,,,,,,,,,
CVE-2006-1359,HIGH,9.3,106.736331,,,,,,,,,,,,
CVE-2006-2218,HIGH,9.3,106.736331,,,,,,,,,,,,
CVE-2006-2383,HIGH,9.3,106.736331,,,,,,,,,,,,
CVE-2006-3730,HIGH,9.3,106.736331,,,,,,,,,,,,
CVE-2006-4697,HIGH,9.3,106.736331,,,,,,,,,,,,
CVE-2006-4868,HIGH,9.3,106.736331,,,,,,,,,,,,
CVE-2006-5579,HIGH,9.3,106.736331,,,,,,,,,,,,
CVE-2006-5581,HIGH,9.3,106.736331,,,,,,,,,,,,
CVE-2006-0001,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2006-0020,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2006-0025,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2006-0033,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2006-7046,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2006-7061,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2006-7201,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2006-0006,HIGH,9.3,11.66608322,,,,,,,,,,,,
CVE-2006-0007,HIGH,9.3,11.66608322,,,,,,,,,,,,
CVE-2006-0005,HIGH,9.3,11.62347176,,,,,,,,,,,,
CVE-2006-0010,HIGH,9.3,11.62347176,,,,,,,,,,,,
