IoC,Base Severity,Base Score,Final Score,,,,IoC,Base Severity,Base Score,Final Score,,IoC,Base Severity,Base Score,Final Score
CVE-2009-1443,HIGH,10,12.51308474,,,,CVE-2009-1919,HIGH,9.3,107.0004713,,CVE-2009-1443,HIGH,10,12.51308474
CVE-2009-1301,HIGH,10,12.51278912,,,,CVE-2009-3671,HIGH,9.3,107.0004713,,CVE-2009-1301,HIGH,10,12.51278912
CVE-2009-0720,HIGH,10,12.50865479,,,,CVE-2009-3673,HIGH,9.3,107.0004713,,CVE-2009-0720,HIGH,10,12.50865479
CVE-2009-1161,HIGH,10,12.50070412,,,,CVE-2009-3674,HIGH,9.3,107.0004713,,CVE-2009-1161,HIGH,10,12.50070412
CVE-2009-0869,HIGH,10,12.49835409,,,,CVE-2009-1792,HIGH,9.3,106.9032296,,CVE-2009-0869,HIGH,10,12.49835409
CVE-2009-1628,HIGH,10,12.49483393,,,,CVE-2009-1598,HIGH,9.3,106.8176694,,CVE-2009-1628,HIGH,10,12.49483393
CVE-2009-2368,HIGH,10,12.49219766,,,,CVE-2009-3587,HIGH,9.3,106.8176694,,CVE-2009-2368,HIGH,10,12.49219766
CVE-2009-1420,HIGH,10,12.49131963,,,,CVE-2009-3023,HIGH,9,103.8111974,,CVE-2009-1420,HIGH,10,12.49131963
CVE-2009-2452,HIGH,10,12.49044196,,,,CVE-2009-0843,HIGH,7.8,89.80418351,,CVE-2009-2452,HIGH,10,12.49044196
CVE-2009-2548,HIGH,10,12.4883955,,,,CVE-2009-1412,HIGH,7.8,89.74233079,,CVE-2009-2548,HIGH,10,12.4883955
CVE-2009-1167,HIGH,10,12.48343376,,,,CVE-2009-2050,HIGH,7.8,89.64212938,,CVE-2009-1167,HIGH,10,12.48343376
CVE-2009-0137,HIGH,10,12.47993837,,,,CVE-2009-2051,HIGH,7.8,89.64212938,,CVE-2009-0137,HIGH,10,12.47993837
CVE-2009-2667,HIGH,10,12.47993837,,,,CVE-2009-2052,HIGH,7.8,89.64212938,,CVE-2009-2667,HIGH,10,12.47993837
CVE-2009-1896,HIGH,10,12.47790207,,,,CVE-2009-2053,HIGH,7.8,89.64212938,,CVE-2009-1896,HIGH,10,12.47790207
CVE-2009-2662,HIGH,10,12.47528686,,,,CVE-2009-4623,HIGH,7.5,86.51458456,,CVE-2009-2662,HIGH,10,12.47528686
CVE-2009-2665,HIGH,10,12.47528686,,,,CVE-2009-0946,HIGH,7.5,86.43210389,,CVE-2009-2665,HIGH,10,12.47528686
CVE-2009-3092,HIGH,10,12.47383537,,,,CVE-2009-3705,HIGH,7.5,86.42949455,,CVE-2009-3092,HIGH,10,12.47383537
CVE-2009-3093,HIGH,10,12.47383537,,,,CVE-2009-3273,HIGH,7.5,86.3696331,,CVE-2009-3093,HIGH,10,12.47383537
CVE-2009-3096,HIGH,10,12.47383537,,,,CVE-2009-0947,HIGH,7.5,86.34628885,,CVE-2009-3096,HIGH,10,12.47383537
CVE-2009-3050,HIGH,10,12.47354519,,,,CVE-2009-0948,HIGH,7.5,86.34628885,,CVE-2009-3050,HIGH,10,12.47354519
CVE-2009-3112,HIGH,10,12.47354519,,,,CVE-2009-2265,HIGH,7.5,86.32816312,,CVE-2009-3112,HIGH,10,12.47354519
CVE-2009-3169,HIGH,10,12.47238488,,,,CVE-2009-0993,HIGH,7.5,86.30360703,,CVE-2009-3169,HIGH,10,12.47238488
CVE-2009-3177,HIGH,10,12.47238488,,,,CVE-2009-2629,HIGH,7.5,86.14965413,,CVE-2009-3177,HIGH,10,12.47238488
CVE-2009-3179,HIGH,10,12.4720949,,,,CVE-2009-1891,HIGH,7.1,81.74606073,,CVE-2009-3179,HIGH,10,12.4720949
CVE-2009-1372,HIGH,10,12.47180496,,,,CVE-2009-1890,HIGH,7.1,81.6995258,,CVE-2009-1372,HIGH,10,12.47180496
CVE-2009-2468,HIGH,10,12.47180496,,,,CVE-2009-1140,HIGH,7.1,81.68853187,,CVE-2009-2468,HIGH,10,12.47180496
CVE-2009-3351,HIGH,10,12.4694869,,,,CVE-2009-0637,HIGH,7.1,81.64831057,,CVE-2009-3351,HIGH,10,12.4694869
CVE-2009-3354,HIGH,10,12.4694869,,,,CVE-2009-0012,HIGH,10,12.54585598,,CVE-2009-3354,HIGH,10,12.4694869
CVE-2009-3352,HIGH,10,12.46919732,,,,CVE-2009-0620,HIGH,10,12.53089747,,CVE-2009-3352,HIGH,10,12.46919732
CVE-2009-3341,HIGH,10,12.46832882,,,,,,,,,,,,
CVE-2009-3346,HIGH,10,12.46832882,,,,,,,,,,,,
CVE-2009-3353,HIGH,10,12.4680394,,,,,,,,,,,,
CVE-2009-3350,HIGH,10,12.46428058,,,,,,,,,,,,
CVE-2009-3710,HIGH,10,12.46225939,,,,,,,,,,,,
CVE-2009-3818,HIGH,10,12.45966357,,,,,,,,,,,,
CVE-2009-3854,HIGH,10,12.45361912,,,,,,,,,,,,
CVE-2009-4188,HIGH,10,12.44902552,,,,,,,,,,,,
CVE-2009-4189,HIGH,10,12.44902552,,,,,,,,,,,,
CVE-2009-4294,HIGH,10,12.44615963,,,,,,,,,,,,
CVE-2009-0898,HIGH,10,12.44472816,,,,,,,,,,,,
CVE-2009-2415,HIGH,10,12.44472816,,,,,,,,,,,,
CVE-2009-3842,HIGH,10,12.44472816,,,,,,,,,,,,
CVE-2009-3792,HIGH,10,12.44386975,,,,,,,,,,,,
CVE-2009-3575,HIGH,10,12.44129663,,,,,,,,,,,,
CVE-2009-4482,HIGH,10,12.44015404,,,,,,,,,,,,
CVE-2009-3935,HIGH,10,12.43958298,,,,,,,,,,,,
CVE-2009-4476,HIGH,10,12.43958298,,,,,,,,,,,,
CVE-2009-3952,HIGH,10,12.43815601,,,,,,,,,,,,
CVE-2009-4643,HIGH,10,12.42791056,,,,,,,,,,,,
CVE-2009-4012,HIGH,10,12.4171504,,,,,,,,,,,,
CVE-2009-4741,HIGH,10,12.41630328,,,,,,,,,,,,
CVE-2009-2204,HIGH,10,12.41602098,,,,,,,,,,,,
CVE-2009-2459,HIGH,10,12.41010164,,,,,,,,,,,,
CVE-2009-4637,HIGH,10,12.40167467,,,,,,,,,,,,
CVE-2009-4873,HIGH,10,12.39999339,,,,,,,,,,,,
CVE-2009-4912,HIGH,10,12.3902131,,,,,,,,,,,,
CVE-2009-4919,HIGH,10,12.3902131,,,,,,,,,,,,
CVE-2009-4952,HIGH,10,12.38381122,,,,,,,,,,,,
CVE-2009-1251,HIGH,10,12.33248984,,,,,,,,,,,,
CVE-2009-5052,HIGH,10,12.32707657,,,,,,,,,,,,
CVE-2009-0138,HIGH,10,12.32140813,,,,,,,,,,,,
CVE-2009-0414,HIGH,10,12.32140813,,,,,,,,,,,,
CVE-2009-0492,HIGH,10,12.32140813,,,,,,,,,,,,
CVE-2009-5071,HIGH,10,12.30797534,,,,,,,,,,,,
CVE-2009-0171,HIGH,10,12.29542942,,,,,,,,,,,,
CVE-2009-5074,HIGH,10,12.28719701,,,,,,,,,,,,
CVE-2009-4633,HIGH,10,12.25982271,,,,,,,,,,,,
CVE-2009-4634,HIGH,10,12.25982271,,,,,,,,,,,,
CVE-2009-3819,HIGH,10,12.24705399,,,,,,,,,,,,
CVE-2009-3345,HIGH,10,12.24549608,,,,,,,,,,,,
CVE-2009-3347,HIGH,10,12.24549608,,,,,,,,,,,,
CVE-2009-3091,HIGH,10,12.24523655,,,,,,,,,,,,
CVE-2009-3999,HIGH,10,12.23101423,,,,,,,,,,,,
CVE-2009-0916,HIGH,10,12.20185669,,,,,,,,,,,,
CVE-2009-1006,HIGH,10,12.16712957,,,,,,,,,,,,
CVE-2009-1985,HIGH,10,12.16712957,,,,,,,,,,,,
CVE-2009-1992,HIGH,10,12.16712957,,,,,,,,,,,,
CVE-2009-3403,HIGH,10,12.16712957,,,,,,,,,,,,
CVE-2009-3032,HIGH,10,12.1406225,,,,,,,,,,,,
CVE-2009-3732,HIGH,10,12.11690221,,,,,,,,,,,,
CVE-2009-3473,HIGH,10,12.08819592,,,,,,,,,,,,
CVE-2009-1172,HIGH,10,11.99294342,,,,,,,,,,,,
CVE-2009-3570,HIGH,10,11.90492666,,,,,,,,,,,,
CVE-2009-1174,HIGH,10,11.84348233,,,,,,,,,,,,
CVE-2009-0065,HIGH,10,11.78177902,,,,,,,,,,,,
CVE-2009-0178,HIGH,10,11.77457169,,,,,,,,,,,,
CVE-2009-0216,HIGH,10,11.77457169,,,,,,,,,,,,
CVE-2009-0258,HIGH,10,11.77457169,,,,,,,,,,,,
CVE-2009-0264,HIGH,10,11.77457169,,,,,,,,,,,,
CVE-2009-0544,HIGH,10,11.77457169,,,,,,,,,,,,
CVE-2009-0895,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-0896,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1012,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1034,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1291,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1429,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1520,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1656,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1730,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1899,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1901,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-1977,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2028,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2030,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2038,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2039,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2193,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2296,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2688,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2741,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2935,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-3102,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-3699,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-3843,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-3847,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-4024,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-4025,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-4124,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-4240,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-4335,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-4368,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-4519,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-4594,HIGH,10,11.77275697,,,,,,,,,,,,
CVE-2009-2227,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-2467,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-2469,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-2471,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-2476,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-2689,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-2694,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3069,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3070,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3071,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3072,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3073,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3074,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3075,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3079,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3245,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3371,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3377,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3379,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3380,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3381,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3382,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3383,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3517,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-3663,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-4273,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-4660,HIGH,10,11.76611904,,,,,,,,,,,,
CVE-2009-0119,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-0133,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-0353,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-0650,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-0692,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-0771,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-0773,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-0775,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-1057,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-1058,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-1236,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-1314,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-1592,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-1611,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-1669,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-1830,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-1916,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-2111,HIGH,10,11.7641125,,,,,,,,,,,,
CVE-2009-0263,HIGH,10,11.76010633,,,,,,,,,,,,
CVE-2009-2853,HIGH,10,11.75451308,,,,,,,,,,,,
CVE-2009-5143,HIGH,10,11.72838438,,,,,,,,,,,,
CVE-2009-0043,HIGH,10,11.70740207,,,,,,,,,,,,
CVE-2009-0893,HIGH,10,11.70148338,,,,,,,,,,,,
CVE-2009-0894,HIGH,10,11.70148338,,,,,,,,,,,,
CVE-2009-0352,HIGH,10,11.69164723,,,,,,,,,,,,
CVE-2009-0545,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-0836,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-0837,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-0921,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1048,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1094,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1095,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1096,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1119,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1210,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1227,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1240,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1266,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1350,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1382,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1472,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1473,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1477,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1571,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1636,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1745,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1783,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1943,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-1979,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2026,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2271,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2300,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2317,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2357,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2460,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2543,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2675,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2685,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2721,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2722,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2723,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2753,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-2754,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-3027,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-3637,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-3711,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-3739,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-3844,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-3845,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-3846,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-3848,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-3849,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4009,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4176,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4177,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4178,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4179,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4180,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4181,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4462,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4463,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4509,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-4988,HIGH,10,11.69030156,,,,,,,,,,,,
CVE-2009-0183,HIGH,10,11.69010941,,,,,,,,,,,,
CVE-2009-0210,HIGH,10,11.69010941,,,,,,,,,,,,
CVE-2009-0270,HIGH,10,11.69010941,,,,,,,,,,,,
CVE-2009-0311,HIGH,10,11.69010941,,,,,,,,,,,,
CVE-2009-0323,HIGH,10,11.69010941,,,,,,,,,,,,
CVE-2009-0388,HIGH,10,11.69010941,,,,,,,,,,,,
CVE-2009-0410,HIGH,10,11.69010941,,,,,,,,,,,,
CVE-2009-0517,HIGH,10,11.69010941,,,,,,,,,,,,
CVE-2009-0228,HIGH,10,11.68991728,,,,,,,,,,,,
CVE-2009-0568,HIGH,10,11.68991728,,,,,,,,,,,,
CVE-2009-2505,HIGH,10,11.68991728,,,,,,,,,,,,
CVE-2009-3103,HIGH,10,11.68991728,,,,,,,,,,,,
CVE-2009-0344,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-0345,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-0928,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-1930,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-2462,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-2463,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-2464,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-2465,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-2466,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-2532,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-3373,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-3953,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-3954,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-3955,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-3956,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-3958,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-3959,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-4072,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-4143,HIGH,10,11.68646263,,,,,,,,,,,,
CVE-2009-4538,HIGH,10,11.6832063,,,,,,,,,,,,
CVE-2009-5154,HIGH,10,11.66625917,,,,,,,,,,,,
CVE-2009-0086,HIGH,10,11.66379782,,,,,,,,,,,,
CVE-2009-1925,HIGH,10,11.66379782,,,,,,,,,,,,
CVE-2009-2494,HIGH,10,11.66379782,,,,,,,,,,,,
CVE-2009-3098,HIGH,10,11.66379782,,,,,,,,,,,,
CVE-2009-3099,HIGH,10,11.66379782,,,,,,,,,,,,
CVE-2009-3677,HIGH,10,11.66379782,,,,,,,,,,,,
CVE-2009-0165,HIGH,10,11.6622849,,,,,,,,,,,,
CVE-2009-1138,HIGH,10,11.65192001,,,,,,,,,,,,
CVE-2009-1216,HIGH,10,11.65192001,,,,,,,,,,,,
CVE-2009-2523,HIGH,10,11.65192001,,,,,,,,,,,,
CVE-2009-5156,HIGH,10,11.64386053,,,,,,,,,,,,
CVE-2009-0208,HIGH,10,11.62175514,,,,,,,,,,,,
CVE-2009-0721,HIGH,10,11.62175514,,,,,,,,,,,,
CVE-2009-1422,HIGH,10,11.62175514,,,,,,,,,,,,
CVE-2009-4000,HIGH,10,11.62175514,,,,,,,,,,,,
CVE-2009-1300,HIGH,10,11.60504533,,,,,,,,,,,,
CVE-2009-1358,HIGH,10,11.60504533,,,,,,,,,,,,
CVE-2009-0846,HIGH,10,11.60267179,,,,,,,,,,,,
CVE-2009-4212,HIGH,10,11.60267179,,,,,,,,,,,,
CVE-2009-1120,HIGH,10,11.60212453,,,,,,,,,,,,
CVE-2009-1784,HIGH,10,11.59902678,,,,,,,,,,,,
CVE-2009-4006,HIGH,10,11.5685416,,,,,,,,,,,,
CVE-2009-4225,HIGH,9.3,107.1693383,,,,,,,,,,,,
CVE-2009-1690,HIGH,9.3,107.098345,,,,,,,,,,,,
CVE-2009-0550,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-0552,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-1141,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-1528,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-1529,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-1530,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-1531,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-1532,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-1917,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-1919,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-3671,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-3673,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-3674,HIGH,9.3,107.0004713,,,,,,,,,,,,
CVE-2009-1792,HIGH,9.3,106.9032296,,,,,,,,,,,,
CVE-2009-1598,HIGH,9.3,106.8176694,,,,,,,,,,,,
CVE-2009-3587,HIGH,9.3,106.8176694,,,,,,,,,,,,
CVE-2009-0001,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2009-0002,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2009-0003,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2009-0004,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2009-0005,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2009-0006,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2009-0007,HIGH,9.3,11.66764607,,,,,,,,,,,,
CVE-2009-0266,HIGH,9.3,11.66262673,,,,,,,,,,,,
CVE-2009-0219,HIGH,9.3,11.65984367,,,,,,,,,,,,
CVE-2009-0305,HIGH,9.3,11.65650915,,,,,,,,,,,,
CVE-2009-0176,HIGH,9.3,11.63167758,,,,,,,,,,,,
