CVE-2013-0001,
CVE-2013-0002,
CVE-2013-0003,
CVE-2013-0004,
CVE-2013-0005,
CVE-2013-0006,
CVE-2013-0007,
CVE-2013-0008,
CVE-2013-0009,
CVE-2013-0010,
CVE-2013-0011,
CVE-2013-0012,
CVE-2013-0013,
CVE-2013-0014,
CVE-2013-0015,
CVE-2013-0016,
CVE-2013-0017,
CVE-2013-0018,
CVE-2013-0019,
CVE-2013-0020,
CVE-2013-0021,
CVE-2013-0022,
CVE-2013-0023,
CVE-2013-0024,
CVE-2013-0025,
CVE-2013-0026,
CVE-2013-0027,
CVE-2013-0028,
CVE-2013-0029,
CVE-2013-0030,
CVE-2013-0031,
CVE-2013-0032,
CVE-2013-0033,
CVE-2013-0034,
CVE-2013-0035,
CVE-2013-0036,
CVE-2013-0037,
CVE-2013-0038,
CVE-2013-0039,
CVE-2013-0040,
CVE-2013-0041,
CVE-2013-0042,
CVE-2013-0043,
CVE-2013-0044,
CVE-2013-0045,
CVE-2013-0046,
CVE-2013-0047,
CVE-2013-0048,
CVE-2013-0049,
CVE-2013-0050,
CVE-2013-0051,
CVE-2013-0052,
CVE-2013-0053,
CVE-2013-0054,
CVE-2013-0055,
CVE-2013-0056,
CVE-2013-0057,
CVE-2013-0058,
CVE-2013-0059,
CVE-2013-0060,
CVE-2013-0061,
CVE-2013-0062,
CVE-2013-0063,
CVE-2013-0064,
CVE-2013-0065,
CVE-2013-0066,
CVE-2013-0067,
CVE-2013-0068,
CVE-2013-0069,
CVE-2013-0070,
CVE-2013-0071,
CVE-2013-0072,
CVE-2013-0073,
CVE-2013-0074,
CVE-2013-0075,
CVE-2013-0076,
CVE-2013-0077,
CVE-2013-0078,
CVE-2013-0079,
CVE-2013-0080,
CVE-2013-0081,
CVE-2013-0082,
CVE-2013-0083,
CVE-2013-0084,
CVE-2013-0085,
CVE-2013-0086,
CVE-2013-0087,
CVE-2013-0088,
CVE-2013-0089,
CVE-2013-0090,
CVE-2013-0091,
CVE-2013-0092,
CVE-2013-0093,
CVE-2013-0094,
CVE-2013-0095,
CVE-2013-0096,
CVE-2013-0097,
CVE-2013-0098,
CVE-2013-0099,
CVE-2013-0100,
CVE-2013-0107,
CVE-2013-0108,
CVE-2013-0109,
CVE-2013-0110,
CVE-2013-0111,
CVE-2013-0113,
CVE-2013-0118,
CVE-2013-0120,
CVE-2013-0122,
CVE-2013-0123,
CVE-2013-0124,
CVE-2013-0125,
CVE-2013-0126,
CVE-2013-0127,
CVE-2013-0128,
CVE-2013-0129,
CVE-2013-0130,
CVE-2013-0131,
CVE-2013-0132,
CVE-2013-0133,
CVE-2013-0134,
CVE-2013-0135,
CVE-2013-0136,
CVE-2013-0137,
CVE-2013-0138,
CVE-2013-0139,
CVE-2013-0140,
CVE-2013-0141,
CVE-2013-0142,
CVE-2013-0143,
CVE-2013-0144,
CVE-2013-0145,
CVE-2013-0148,
CVE-2013-0149,
CVE-2013-0150,
CVE-2013-0151,
CVE-2013-0152,
CVE-2013-0153,
CVE-2013-0154,
CVE-2013-0155,
CVE-2013-0156,
CVE-2013-0157,
CVE-2013-0158,
CVE-2013-0159,HIGH,7.1,8.907557749082306
CVE-2013-0160,
CVE-2013-0161,MEDIUM,5.4,0.4282175921822018
CVE-2013-0162,
CVE-2013-0163,MEDIUM,5.5,0.4365224277621697
CVE-2013-0164,
CVE-2013-0165,HIGH,7.3,9.070639465211482
CVE-2013-0166,
CVE-2013-0167,
CVE-2013-0168,
CVE-2013-0169,
CVE-2013-0170,
CVE-2013-0171,
CVE-2013-0172,
CVE-2013-0173,
CVE-2013-0174,
CVE-2013-0175,
CVE-2013-0176,
CVE-2013-0177,
CVE-2013-0178,MEDIUM,5.5,0.43682693745225837
CVE-2013-0179,
CVE-2013-0180,MEDIUM,5.5,0.43682693745225837
CVE-2013-0181,
CVE-2013-0182,
CVE-2013-0183,
CVE-2013-0184,
CVE-2013-0185,HIGH,8.8,11.040353266468214
CVE-2013-0186,MEDIUM,6.1,0.4844896918173516
CVE-2013-0187,
CVE-2013-0188,
CVE-2013-0189,
CVE-2013-0190,
CVE-2013-0191,
CVE-2013-0192,MEDIUM,4.9,0.38848989633868974
CVE-2013-0193,MEDIUM,6.1,0.48434730284376715
CVE-2013-0194,MEDIUM,6.1,0.48434730284376715
CVE-2013-0195,MEDIUM,6.1,0.48434730284376715
CVE-2013-0196,MEDIUM,6.5,0.5156541984324698
CVE-2013-0197,
CVE-2013-0198,
CVE-2013-0199,
CVE-2013-0200,
CVE-2013-0201,
CVE-2013-0202,MEDIUM,6.1,0.4841075876553532
CVE-2013-0203,MEDIUM,5.4,0.42867993428370266
CVE-2013-0204,
CVE-2013-0205,
CVE-2013-0206,
CVE-2013-0207,
CVE-2013-0208,
CVE-2013-0209,
CVE-2013-0210,
CVE-2013-0211,
CVE-2013-0212,
CVE-2013-0213,
CVE-2013-0214,
CVE-2013-0215,
CVE-2013-0216,
CVE-2013-0217,
CVE-2013-0218,
CVE-2013-0219,
CVE-2013-0220,
CVE-2013-0221,
CVE-2013-0222,
CVE-2013-0223,
CVE-2013-0224,
CVE-2013-0225,
CVE-2013-0226,
CVE-2013-0227,
CVE-2013-0228,
CVE-2013-0229,
CVE-2013-0230,
CVE-2013-0231,
CVE-2013-0232,
CVE-2013-0233,
CVE-2013-0234,
CVE-2013-0235,
CVE-2013-0236,
CVE-2013-0237,
CVE-2013-0238,
CVE-2013-0239,
CVE-2013-0240,
CVE-2013-0241,
CVE-2013-0242,
CVE-2013-0243,HIGH,7.4,9.188149091608015
CVE-2013-0244,
CVE-2013-0245,
CVE-2013-0246,
CVE-2013-0247,
CVE-2013-0248,
CVE-2013-0249,
CVE-2013-0250,
CVE-2013-0251,
CVE-2013-0252,
CVE-2013-0253,
CVE-2013-0254,
CVE-2013-0255,
CVE-2013-0256,
CVE-2013-0257,
CVE-2013-0258,
CVE-2013-0259,
CVE-2013-0260,
CVE-2013-0261,
CVE-2013-0262,
CVE-2013-0263,
CVE-2013-0264,HIGH,7.5,9.308225517323049
CVE-2013-0265,
CVE-2013-0266,
CVE-2013-0267,HIGH,8.8,10.954882588253106
CVE-2013-0268,
CVE-2013-0269,
CVE-2013-0270,
CVE-2013-0271,
CVE-2013-0272,
CVE-2013-0273,
CVE-2013-0274,
CVE-2013-0275,
CVE-2013-0276,
CVE-2013-0277,
CVE-2013-0278,
CVE-2013-0279,
CVE-2013-0280,
CVE-2013-0281,
CVE-2013-0282,
CVE-2013-0283,MEDIUM,5.4,0.4286249237450544
CVE-2013-0284,
CVE-2013-0285,
CVE-2013-0286,MEDIUM,5.4,0.4282254036390455
CVE-2013-0287,
CVE-2013-0288,
CVE-2013-0289,
CVE-2013-0290,
CVE-2013-0291,HIGH,7.5,9.303639614730645
CVE-2013-0292,
CVE-2013-0293,HIGH,7.8,9.685515430301217
CVE-2013-0294,MEDIUM,5.9,0.467858835429391
CVE-2013-0295,
CVE-2013-0296,
CVE-2013-0297,
CVE-2013-0298,
CVE-2013-0299,
CVE-2013-0300,
CVE-2013-0301,
CVE-2013-0302,
CVE-2013-0303,
CVE-2013-0304,
CVE-2013-0305,
CVE-2013-0306,
CVE-2013-0307,
CVE-2013-0308,
CVE-2013-0309,
CVE-2013-0310,
CVE-2013-0311,
CVE-2013-0312,
CVE-2013-0313,
CVE-2013-0314,
CVE-2013-0315,
CVE-2013-0316,
CVE-2013-0317,
CVE-2013-0318,
CVE-2013-0319,
CVE-2013-0320,
CVE-2013-0321,
CVE-2013-0322,
CVE-2013-0323,
CVE-2013-0324,
CVE-2013-0325,
CVE-2013-0326,MEDIUM,5.5,0.43653042492246164
CVE-2013-0327,
CVE-2013-0328,
CVE-2013-0329,
CVE-2013-0330,
CVE-2013-0331,
CVE-2013-0332,
CVE-2013-0333,
CVE-2013-0334,
CVE-2013-0335,
CVE-2013-0336,
CVE-2013-0337,
CVE-2013-0338,
CVE-2013-0339,
CVE-2013-0340,
CVE-2013-0341,
CVE-2013-0342,MEDIUM,4.3,0.34129992982840857
CVE-2013-0343,
CVE-2013-0344,
CVE-2013-0345,
CVE-2013-0346,
CVE-2013-0347,
CVE-2013-0348,
CVE-2013-0349,
CVE-2013-0350,
CVE-2013-0351,
CVE-2013-0352,
CVE-2013-0353,
CVE-2013-0354,
CVE-2013-0355,
CVE-2013-0356,
CVE-2013-0357,
CVE-2013-0358,
CVE-2013-0359,
CVE-2013-0360,
CVE-2013-0361,
CVE-2013-0362,
CVE-2013-0363,
CVE-2013-0364,
CVE-2013-0365,
CVE-2013-0366,
CVE-2013-0367,
CVE-2013-0368,
CVE-2013-0369,
CVE-2013-0370,
CVE-2013-0371,
CVE-2013-0372,
CVE-2013-0373,
CVE-2013-0374,
CVE-2013-0375,MEDIUM,6.4,0.5086822984927122
CVE-2013-0376,
CVE-2013-0377,
CVE-2013-0378,
CVE-2013-0379,
CVE-2013-0380,
CVE-2013-0381,
CVE-2013-0382,
CVE-2013-0383,
CVE-2013-0384,
CVE-2013-0385,
CVE-2013-0386,
CVE-2013-0387,
CVE-2013-0388,
CVE-2013-0389,
CVE-2013-0390,
CVE-2013-0391,
CVE-2013-0392,
CVE-2013-0393,
CVE-2013-0394,
CVE-2013-0395,
CVE-2013-0396,
CVE-2013-0397,
CVE-2013-0398,
CVE-2013-0399,
CVE-2013-0400,
CVE-2013-0401,
CVE-2013-0402,
CVE-2013-0403,
CVE-2013-0404,
CVE-2013-0405,
CVE-2013-0406,
CVE-2013-0407,
CVE-2013-0408,
CVE-2013-0409,
CVE-2013-0410,
CVE-2013-0411,
CVE-2013-0412,
CVE-2013-0413,
CVE-2013-0414,
CVE-2013-0415,
CVE-2013-0416,
CVE-2013-0417,
CVE-2013-0418,
CVE-2013-0419,
CVE-2013-0420,
CVE-2013-0421,
CVE-2013-0422,
CVE-2013-0423,
CVE-2013-0424,
CVE-2013-0425,
CVE-2013-0426,
CVE-2013-0427,
CVE-2013-0428,
CVE-2013-0429,
CVE-2013-0430,
CVE-2013-0431,
CVE-2013-0432,
CVE-2013-0433,
CVE-2013-0434,
CVE-2013-0435,
CVE-2013-0436,
CVE-2013-0437,
CVE-2013-0438,
CVE-2013-0439,
CVE-2013-0440,
CVE-2013-0441,
CVE-2013-0442,
CVE-2013-0443,
CVE-2013-0444,
CVE-2013-0445,
CVE-2013-0446,
CVE-2013-0447,
CVE-2013-0448,
CVE-2013-0449,
CVE-2013-0450,
CVE-2013-0451,
CVE-2013-0452,
CVE-2013-0453,
CVE-2013-0454,
CVE-2013-0455,
CVE-2013-0456,
CVE-2013-0457,
CVE-2013-0458,
CVE-2013-0459,
CVE-2013-0460,
CVE-2013-0461,
CVE-2013-0462,
CVE-2013-0463,
CVE-2013-0464,
CVE-2013-0465,
CVE-2013-0466,
CVE-2013-0467,
CVE-2013-0468,
CVE-2013-0470,
CVE-2013-0471,
CVE-2013-0472,
CVE-2013-0473,
CVE-2013-0474,
CVE-2013-0475,
CVE-2013-0476,
CVE-2013-0477,
CVE-2013-0478,
CVE-2013-0479,
CVE-2013-0481,
CVE-2013-0482,
CVE-2013-0483,
CVE-2013-0484,
CVE-2013-0485,
CVE-2013-0486,
CVE-2013-0487,
CVE-2013-0488,
CVE-2013-0489,
CVE-2013-0490,
CVE-2013-0492,
CVE-2013-0494,
CVE-2013-0499,
CVE-2013-0500,
CVE-2013-0501,
CVE-2013-0502,
CVE-2013-0503,
CVE-2013-0504,
CVE-2013-0505,
CVE-2013-0506,
CVE-2013-0507,HIGH,8.1,10.047747628488006
CVE-2013-0508,
CVE-2013-0509,
CVE-2013-0510,
CVE-2013-0511,
CVE-2013-0512,
CVE-2013-0513,
CVE-2013-0516,
CVE-2013-0517,HIGH,7.8,9.674551000788375
CVE-2013-0518,
CVE-2013-0519,
CVE-2013-0520,
CVE-2013-0522,HIGH,7.0,8.765937599218745
CVE-2013-0523,
CVE-2013-0525,
CVE-2013-0526,
CVE-2013-0527,
CVE-2013-0528,
CVE-2013-0529,
CVE-2013-0531,
CVE-2013-0532,
CVE-2013-0533,
CVE-2013-0534,
CVE-2013-0535,
CVE-2013-0536,
CVE-2013-0537,
CVE-2013-0538,
CVE-2013-0539,
CVE-2013-0540,
CVE-2013-0541,
CVE-2013-0542,
CVE-2013-0543,
CVE-2013-0544,
CVE-2013-0548,
CVE-2013-0549,
CVE-2013-0550,
CVE-2013-0551,
CVE-2013-0553,
CVE-2013-0558,
CVE-2013-0559,
CVE-2013-0560,
CVE-2013-0565,
CVE-2013-0566,
CVE-2013-0567,
CVE-2013-0568,
CVE-2013-0569,
CVE-2013-0570,MEDIUM,5.3,0.4242853014468192
CVE-2013-0571,
CVE-2013-0572,
CVE-2013-0576,
CVE-2013-0577,
CVE-2013-0578,
CVE-2013-0579,
CVE-2013-0580,
CVE-2013-0581,
CVE-2013-0582,
CVE-2013-0584,
CVE-2013-0585,
CVE-2013-0586,
CVE-2013-0587,
CVE-2013-0589,HIGH,7.5,9.39440992522301
CVE-2013-0590,
CVE-2013-0591,
CVE-2013-0592,MEDIUM,5.4,0.4323402776883894
CVE-2013-0593,
CVE-2013-0594,MEDIUM,6.1,0.48838438775910653
CVE-2013-0595,
CVE-2013-0596,
CVE-2013-0597,
CVE-2013-0598,
CVE-2013-0599,
CVE-2013-0600,
CVE-2013-0601,
CVE-2013-0602,
CVE-2013-0603,
CVE-2013-0604,
CVE-2013-0605,
CVE-2013-0606,
CVE-2013-0607,
CVE-2013-0608,
CVE-2013-0609,
CVE-2013-0610,
CVE-2013-0611,
CVE-2013-0612,
CVE-2013-0613,
CVE-2013-0614,
CVE-2013-0615,
CVE-2013-0616,
CVE-2013-0617,
CVE-2013-0618,
CVE-2013-0619,
CVE-2013-0620,
CVE-2013-0621,
CVE-2013-0622,
CVE-2013-0623,
CVE-2013-0624,
CVE-2013-0625,
CVE-2013-0626,
CVE-2013-0627,
CVE-2013-0628,
CVE-2013-0629,
CVE-2013-0630,
CVE-2013-0631,
CVE-2013-0632,
CVE-2013-0633,
CVE-2013-0634,
CVE-2013-0635,
CVE-2013-0636,
CVE-2013-0637,
CVE-2013-0638,
CVE-2013-0639,
CVE-2013-0640,
CVE-2013-0641,
CVE-2013-0642,
CVE-2013-0643,
CVE-2013-0644,
CVE-2013-0645,
CVE-2013-0646,
CVE-2013-0647,
CVE-2013-0648,
CVE-2013-0649,
CVE-2013-0650,
CVE-2013-0651,
CVE-2013-0652,
CVE-2013-0653,
CVE-2013-0654,
CVE-2013-0655,
CVE-2013-0656,
CVE-2013-0657,
CVE-2013-0658,
CVE-2013-0659,
CVE-2013-0662,
CVE-2013-0663,
CVE-2013-0664,
CVE-2013-0665,
CVE-2013-0666,
CVE-2013-0667,
CVE-2013-0668,
CVE-2013-0669,
CVE-2013-0670,
CVE-2013-0671,
CVE-2013-0672,
CVE-2013-0673,
CVE-2013-0674,
CVE-2013-0675,
CVE-2013-0676,
CVE-2013-0677,
CVE-2013-0678,
CVE-2013-0679,
CVE-2013-0680,
CVE-2013-0681,
CVE-2013-0682,
CVE-2013-0683,
CVE-2013-0684,
CVE-2013-0685,
CVE-2013-0686,
CVE-2013-0687,
CVE-2013-0688,
CVE-2013-0689,
CVE-2013-0690,
CVE-2013-0691,
CVE-2013-0692,
CVE-2013-0693,
CVE-2013-0694,
CVE-2013-0695,
CVE-2013-0696,
CVE-2013-0697,
