IoC,Base Severity,Base Score,Final Score,,,,IoC,Base Severity,Base Score,Final Score,,IoC,Base Severity,Base Score,Final Score
CVE-2005-1246,HIGH,10,12.54585598,,,,CVE-2005-0053,HIGH,7.5,86.07768627,,CVE-2005-1246,HIGH,10,12.54585598
CVE-2005-1274,HIGH,10,12.54585598,,,,CVE-2005-0055,HIGH,7.5,86.07768627,,CVE-2005-1274,HIGH,10,12.54585598
CVE-2005-1415,HIGH,10,12.54585598,,,,CVE-2005-0554,HIGH,7.5,86.07768627,,CVE-2005-1415,HIGH,10,12.54585598
CVE-2005-1449,HIGH,10,12.54585598,,,,CVE-2005-0555,HIGH,7.5,86.07768627,,CVE-2005-1449,HIGH,10,12.54585598
CVE-2005-1452,HIGH,10,12.54585598,,,,CVE-2005-1989,HIGH,7.5,86.07768627,,CVE-2005-1452,HIGH,10,12.54585598
CVE-2005-1738,HIGH,10,12.54585598,,,,CVE-2005-2831,HIGH,7.5,86.07768627,,CVE-2005-1738,HIGH,10,12.54585598
CVE-2005-1812,HIGH,10,12.54585598,,,,CVE-2005-4827,HIGH,7.5,86.07768627,,CVE-2005-1812,HIGH,10,12.54585598
CVE-2005-1897,HIGH,10,12.54585598,,,,CVE-2005-2410,HIGH,7.5,85.99360407,,CVE-2005-1897,HIGH,10,12.54585598
CVE-2005-2017,HIGH,10,12.54585598,,,,CVE-2005-4089,HIGH,7.1,81.48687634,,CVE-2005-2017,HIGH,10,12.54585598
CVE-2005-2222,HIGH,10,12.54585598,,,,CVE-2005-4625,HIGH,7.1,81.48687634,,CVE-2005-2222,HIGH,10,12.54585598
CVE-2005-2249,HIGH,10,12.54585598,,,,CVE-2005-4841,HIGH,7.1,81.48687634,,CVE-2005-2249,HIGH,10,12.54585598
CVE-2005-2259,HIGH,10,12.54585598,,,,CVE-2005-4842,HIGH,7.1,81.48687634,,CVE-2005-2259,HIGH,10,12.54585598
CVE-2005-2286,HIGH,10,12.54585598,,,,CVE-2005-4844,HIGH,7.1,81.48687634,,CVE-2005-2286,HIGH,10,12.54585598
CVE-2005-2334,HIGH,10,12.54585598,,,,CVE-2005-0002,HIGH,10,12.54585598,,CVE-2005-2334,HIGH,10,12.54585598
CVE-2005-2511,HIGH,10,12.54585598,,,,CVE-2005-0011,HIGH,10,12.54585598,,CVE-2005-2511,HIGH,10,12.54585598
CVE-2005-2655,HIGH,10,12.54585598,,,,CVE-2005-0065,HIGH,10,12.54585598,,CVE-2005-2655,HIGH,10,12.54585598
CVE-2005-2679,HIGH,10,12.54585598,,,,CVE-2005-0635,HIGH,10,12.54585598,,CVE-2005-2679,HIGH,10,12.54585598
CVE-2005-2715,HIGH,10,12.54585598,,,,CVE-2005-0636,HIGH,10,12.54585598,,CVE-2005-2715,HIGH,10,12.54585598
CVE-2005-2771,HIGH,10,12.54585598,,,,CVE-2005-0855,HIGH,10,12.54585598,,CVE-2005-2771,HIGH,10,12.54585598
CVE-2005-2840,HIGH,10,12.54585598,,,,CVE-2005-0927,HIGH,10,12.54585598,,CVE-2005-2840,HIGH,10,12.54585598
CVE-2005-3016,HIGH,10,12.54585598,,,,CVE-2005-1015,HIGH,10,12.54585598,,CVE-2005-3016,HIGH,10,12.54585598
CVE-2005-3068,HIGH,10,12.54585598,,,,CVE-2005-1037,HIGH,10,12.54585598,,CVE-2005-3068,HIGH,10,12.54585598
CVE-2005-3254,HIGH,10,12.54585598,,,,CVE-2005-1131,HIGH,10,12.54585598,,CVE-2005-3254,HIGH,10,12.54585598
CVE-2005-3277,HIGH,10,12.54585598,,,,CVE-2005-1246,HIGH,10,12.54585598,,CVE-2005-3277,HIGH,10,12.54585598
CVE-2005-3666,HIGH,10,12.54585598,,,,CVE-2005-1274,HIGH,10,12.54585598,,CVE-2005-3666,HIGH,10,12.54585598
CVE-2005-3731,HIGH,10,12.54585598,,,,CVE-2005-1415,HIGH,10,12.54585598,,CVE-2005-3731,HIGH,10,12.54585598
CVE-2005-3752,HIGH,10,12.54585598,,,,CVE-2005-1449,HIGH,10,12.54585598,,CVE-2005-3752,HIGH,10,12.54585598
CVE-2005-3764,HIGH,10,12.54585598,,,,CVE-2005-1452,HIGH,10,12.54585598,,CVE-2005-3764,HIGH,10,12.54585598
CVE-2005-3957,HIGH,10,12.54585598,,,,CVE-2005-1738,HIGH,10,12.54585598,,CVE-2005-3957,HIGH,10,12.54585598
CVE-2005-4338,HIGH,10,12.54585598,,,,CVE-2005-1812,HIGH,10,12.54585598,,CVE-2005-4338,HIGH,10,12.54585598
CVE-2005-4414,HIGH,10,12.54585598,,,,CVE-2005-1897,HIGH,10,12.54585598,,CVE-2005-4414,HIGH,10,12.54585598
CVE-2005-4730,HIGH,10,12.54585598,,,,CVE-2005-2017,HIGH,10,12.54585598,,CVE-2005-4730,HIGH,10,12.54585598
CVE-2005-2659,HIGH,10,12.54434214,,,,,,,,,,,,
CVE-2005-4847,HIGH,10,12.54434214,,,,,,,,,,,,
CVE-2005-1255,HIGH,10,12.52445931,,,,,,,,,,,,
CVE-2005-1256,HIGH,10,12.52445931,,,,,,,,,,,,
CVE-2005-0735,HIGH,10,12.48318361,,,,,,,,,,,,
CVE-2005-4604,HIGH,10,12.4186107,,,,,,,,,,,,
CVE-2005-3587,HIGH,10,12.37879302,,,,,,,,,,,,
CVE-2005-4200,HIGH,10,12.28611642,,,,,,,,,,,,
CVE-2005-0684,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2005-0771,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2005-2149,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2005-2626,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2005-3059,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2005-3773,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2005-4565,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2005-4566,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2005-4823,HIGH,10,12.28584921,,,,,,,,,,,,
CVE-2005-4007,HIGH,10,12.13317104,,,,,,,,,,,,
CVE-2005-3437,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3438,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3439,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3440,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3441,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3442,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3443,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3444,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3445,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3446,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3447,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3448,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3449,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3450,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3451,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3452,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3453,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3454,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3455,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3456,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3457,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3458,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3459,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3460,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3462,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3464,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3465,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3466,HIGH,10,12.13292378,,,,,,,,,,,,
CVE-2005-3461,HIGH,10,11.83935048,,,,,,,,,,,,
CVE-2005-3463,HIGH,10,11.83702976,,,,,,,,,,,,
CVE-2005-0194,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-0417,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-0768,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-0836,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-0892,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-1299,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-1365,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-1850,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-1851,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-2257,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-2290,HIGH,10,11.80361149,,,,,,,,,,,,
CVE-2005-2023,HIGH,10,11.79062409,,,,,,,,,,,,
CVE-2005-0339,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-0353,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-0441,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-0491,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-0519,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-0520,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-0744,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-1009,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-1069,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-1099,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-1177,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-1559,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-1560,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-1596,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-2420,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-2425,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-2529,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-2530,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-2593,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-2611,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-2758,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-3057,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-3116,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-3142,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-3267,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-3344,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-3524,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-3595,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-3640,HIGH,10,11.74941712,,,,,,,,,,,,
CVE-2005-4325,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2005-4448,HIGH,10,11.74761251,,,,,,,,,,,,
CVE-2005-4865,HIGH,10,11.74580977,,,,,,,,,,,,
CVE-2005-1740,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2005-3184,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2005-3296,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2005-4090,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2005-4837,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2005-0708,HIGH,10,11.73085925,,,,,,,,,,,,
CVE-2005-2277,HIGH,10,11.67136164,,,,,,,,,,,,
CVE-2005-4829,HIGH,10,11.67136164,,,,,,,,,,,,
CVE-2005-3656,HIGH,10,11.66161176,,,,,,,,,,,,
CVE-2005-0551,HIGH,10,11.65989699,,,,,,,,,,,,
CVE-2005-1208,HIGH,10,11.65989699,,,,,,,,,,,,
CVE-2005-1983,HIGH,10,11.65989699,,,,,,,,,,,,
CVE-2005-3625,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2005-4272,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2005-4459,HIGH,10,11.65647263,,,,,,,,,,,,
CVE-2005-0050,HIGH,10,11.62223298,,,,,,,,,,,,
CVE-2005-0059,HIGH,10,11.62223298,,,,,,,,,,,,
CVE-2005-2122,HIGH,10,11.62223298,,,,,,,,,,,,
CVE-2005-2247,HIGH,10,11.51741398,,,,,,,,,,,,
CVE-2005-4156,HIGH,9.4,11.79310463,,,,,,,,,,,,
CVE-2005-4853,HIGH,9.4,11.18487365,,,,,,,,,,,,
CVE-2005-4332,HIGH,9.4,10.95708427,,,,,,,,,,,,
CVE-2005-1730,HIGH,9.3,11.42583977,,,,,,,,,,,,
CVE-2005-2310,HIGH,9.3,11.42583977,,,,,,,,,,,,
CVE-2005-3693,HIGH,9.3,11.42583977,,,,,,,,,,,,
CVE-2005-3051,HIGH,9.3,10.92695792,,,,,,,,,,,,
CVE-2005-3265,HIGH,9.3,10.92695792,,,,,,,,,,,,
CVE-2005-3650,HIGH,9.3,10.92695792,,,,,,,,,,,,
CVE-2005-4867,HIGH,9.3,10.92360308,,,,,,,,,,,,
CVE-2005-2368,HIGH,9.3,10.9098837,,,,,,,,,,,,
CVE-2005-2922,HIGH,9.3,10.9098837,,,,,,,,,,,,
CVE-2005-3481,HIGH,9.3,10.9098837,,,,,,,,,,,,
CVE-2005-1924,HIGH,9.3,10.84246496,,,,,,,,,,,,
CVE-2005-2618,HIGH,9.3,10.84246496,,,,,,,,,,,,
CVE-2005-2619,HIGH,9.3,10.84246496,,,,,,,,,,,,
CVE-2005-3525,HIGH,9.3,10.84246496,,,,,,,,,,,,
CVE-2005-4800,HIGH,9,10.57285126,,,,,,,,,,,,
CVE-2005-4453,HIGH,9,10.49270802,,,,,,,,,,,,
CVE-2005-4458,HIGH,9,10.49270802,,,,,,,,,,,,
CVE-2005-2572,HIGH,8.5,9.842794792,,,,,,,,,,,,
CVE-2005-4843,HIGH,7.8,89.52079372,,,,,,,,,,,,
CVE-2005-4360,HIGH,7.8,89.37801843,,,,,,,,,,,,
CVE-2005-1813,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-3753,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-3901,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-4257,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-4269,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-4275,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-4276,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-4296,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-4456,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-4587,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-4764,HIGH,7.8,9.785767668,,,,,,,,,,,,
CVE-2005-4335,HIGH,7.8,9.782227774,,,,,,,,,,,,
CVE-2005-3239,HIGH,7.8,9.655458555,,,,,,,,,,,,
CVE-2005-4746,HIGH,7.8,9.655458555,,,,,,,,,,,,
CVE-2005-2342,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-3673,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-3674,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-3760,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-3829,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-3900,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-3985,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-3989,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-3993,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-4324,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-4350,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-4464,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-4570,HIGH,7.8,9.582962387,,,,,,,,,,,,
CVE-2005-1928,HIGH,7.8,9.567822367,,,,,,,,,,,,
CVE-2005-4261,HIGH,7.8,9.207301213,,,,,,,,,,,,
CVE-2005-3488,HIGH,7.8,9.206816961,,,,,,,,,,,,
CVE-2005-3583,HIGH,7.8,9.206816961,,,,,,,,,,,,
CVE-2005-3809,HIGH,7.8,9.206816961,,,,,,,,,,,,
CVE-2005-3810,HIGH,7.8,9.206816961,,,,,,,,,,,,
CVE-2005-3896,HIGH,7.8,9.206816961,,,,,,,,,,,,
CVE-2005-3897,HIGH,7.8,9.206816961,,,,,,,,,,,,
CVE-2005-4215,HIGH,7.8,9.206816961,,,,,,,,,,,,
CVE-2005-2712,HIGH,7.8,9.164545351,,,,,,,,,,,,
CVE-2005-3675,HIGH,7.8,9.164545351,,,,,,,,,,,,
CVE-2005-3694,HIGH,7.8,9.164545351,,,,,,,,,,,,
CVE-2005-3888,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-3889,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-3890,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-3891,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-3934,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4014,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4039,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4203,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4216,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4258,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4323,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4425,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4439,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4504,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4546,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-4812,HIGH,7.8,9.163137756,,,,,,,,,,,,
CVE-2005-0177,HIGH,7.8,9.150225041,,,,,,,,,,,,
CVE-2005-0209,HIGH,7.8,9.150225041,,,,,,,,,,,,
CVE-2005-3670,HIGH,7.8,9.150225041,,,,,,,,,,,,
CVE-2005-4153,HIGH,7.8,9.150225041,,,,,,,,,,,,
CVE-2005-4585,HIGH,7.8,9.150225041,,,,,,,,,,,,
CVE-2005-3848,HIGH,7.8,9.096057173,,,,,,,,,,,,
CVE-2005-3858,HIGH,7.8,9.096057173,,,,,,,,,,,,
CVE-2005-2975,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-3589,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-3732,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-3960,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-3983,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-4152,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-4220,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-4316,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-4321,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-4348,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-4436,HIGH,7.8,9.093680288,,,,,,,,,,,,
CVE-2005-4886,HIGH,7.8,9.092048653,,,,,,,,,,,,
CVE-2005-4836,HIGH,7.8,9.070581516,,,,,,,,,,,,
CVE-2005-3644,HIGH,7.8,9.065341723,,,,,,,,,,,,
CVE-2005-3945,HIGH,7.8,9.065341723,,,,,,,,,,,,
CVE-2005-3671,HIGH,7.8,9.052333399,,,,,,,,,,,,
CVE-2005-2501,HIGH,7.6,9.534850548,,,,,,,,,,,,
CVE-2005-4765,HIGH,7.6,9.534850548,,,,,,,,,,,,
CVE-2005-0970,HIGH,7.6,9.444440932,,,,,,,,,,,,
CVE-2005-0893,HIGH,7.6,8.970744732,,,,,,,,,,,,
CVE-2005-3188,HIGH,7.6,8.929557009,,,,,,,,,,,,
CVE-2005-2124,HIGH,7.6,8.86152171,,,,,,,,,,,,
CVE-2005-4830,HIGH,7.6,8.860508998,,,,,,,,,,,,
CVE-2005-3618,HIGH,7.6,8.858919201,,,,,,,,,,,,
CVE-2005-4808,HIGH,7.6,8.786075795,,,,,,,,,,,,
CVE-2005-0349,HIGH,7.5,86.21526083,,,,,,,,,,,,
CVE-2005-1272,HIGH,7.5,86.21526083,,,,,,,,,,,,
CVE-2005-3190,HIGH,7.5,86.21267493,,,,,,,,,,,,
CVE-2005-0642,HIGH,7.5,86.2087971,,,,,,,,,,,,
CVE-2005-2575,HIGH,7.5,86.18684622,,,,,,,,,,,,
CVE-2005-2535,HIGH,7.5,86.15978532,,,,,,,,,,,,
CVE-2005-2491,HIGH,7.5,86.13792319,,,,,,,,,,,,
CVE-2005-0994,HIGH,7.5,86.12636514,,,,,,,,,,,,
CVE-2005-0053,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2005-0055,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2005-0554,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2005-0555,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2005-1989,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2005-2831,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2005-4827,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2005-2410,HIGH,7.5,85.99360407,,,,,,,,,,,,
CVE-2005-0107,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0116,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0151,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0152,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0158,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0350,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0363,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0388,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0390,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0418,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0437,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0463,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0484,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0512,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0523,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0533,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0608,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0612,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0639,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0644,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0661,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0668,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0671,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0672,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0676,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0686,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0687,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0693,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0697,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0737,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0764,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0809,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0810,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0825,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0830,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0833,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0856,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0860,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0865,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0890,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0906,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0907,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0911,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2005-0912,HIGH,7.5,9.409391988,,,,,,,,,,,,
