IoC,Base Severity,Base Score,Final Score,,,,IoC,Base Severity,Base Score,Final Score,,IoC,Base Severity,Base Score,Final Score
CVE-2003-0734,HIGH,10,12.22613182,,,,CVE-2003-0532,HIGH,7.5,86.07768627,,CVE-2003-0734,HIGH,10,12.22613182
CVE-2003-0745,HIGH,10,12.22613182,,,,CVE-2003-1228,HIGH,7.5,84.34834764,,CVE-2003-0745,HIGH,10,12.22613182
CVE-2003-0755,HIGH,10,12.22613182,,,,CVE-2003-0987,HIGH,7.5,84.34239978,,CVE-2003-0755,HIGH,10,12.22613182
CVE-2003-0784,HIGH,10,12.22613182,,,,CVE-2003-0993,HIGH,7.5,84.34239978,,CVE-2003-0784,HIGH,10,12.22613182
CVE-2003-0786,HIGH,10,12.22613182,,,,CVE-2003-0701,HIGH,7.5,84.28664428,,CVE-2003-0786,HIGH,10,12.22613182
CVE-2003-1576,HIGH,10,12.08875638,,,,CVE-2003-0809,HIGH,7.5,84.28664428,,CVE-2003-1576,HIGH,10,12.08875638
CVE-2003-1595,HIGH,10,12.07186375,,,,CVE-2003-0814,HIGH,7.5,84.28664428,,CVE-2003-1595,HIGH,10,12.07186375
CVE-2003-1333,HIGH,10,12.05178868,,,,CVE-2003-0815,HIGH,7.5,84.28664428,,CVE-2003-1333,HIGH,10,12.05178868
CVE-2003-0030,HIGH,10,11.8051135,,,,CVE-2003-0816,HIGH,7.5,84.28664428,,CVE-2003-0030,HIGH,10,11.8051135
CVE-2003-0033,HIGH,10,11.8051135,,,,CVE-2003-0817,HIGH,7.5,84.28664428,,CVE-2003-0033,HIGH,10,11.8051135
CVE-2003-0095,HIGH,10,11.80361149,,,,CVE-2003-0823,HIGH,7.5,84.28664428,,CVE-2003-0095,HIGH,10,11.80361149
CVE-2003-0101,HIGH,10,11.80361149,,,,CVE-2003-0838,HIGH,7.5,84.28664428,,CVE-2003-0101,HIGH,10,11.80361149
CVE-2003-0209,HIGH,10,11.80361149,,,,CVE-2003-1041,HIGH,7.5,84.28664428,,CVE-2003-0209,HIGH,10,11.80361149
CVE-2003-0272,HIGH,10,11.80361149,,,,CVE-2003-1326,HIGH,7.5,84.28664428,,CVE-2003-0272,HIGH,10,11.80361149
CVE-2003-0274,HIGH,10,11.80361149,,,,CVE-2003-1328,HIGH,7.5,84.28664428,,CVE-2003-0274,HIGH,10,11.80361149
CVE-2003-0304,HIGH,10,11.80361149,,,,CVE-2003-0542,HIGH,7.2,82.69240626,,CVE-2003-0304,HIGH,10,11.80361149
CVE-2003-0331,HIGH,10,11.80361149,,,,CVE-2003-0041,HIGH,10,12.54585598,,CVE-2003-0331,HIGH,10,11.80361149
CVE-2003-0374,HIGH,10,11.80361149,,,,CVE-2003-0421,HIGH,10,12.54585598,,CVE-2003-0374,HIGH,10,11.80361149
CVE-2003-0407,HIGH,10,11.80361149,,,,CVE-2003-0426,HIGH,10,12.54585598,,CVE-2003-0407,HIGH,10,11.80361149
CVE-2003-0409,HIGH,10,11.80361149,,,,CVE-2003-0500,HIGH,10,12.54585598,,CVE-2003-0409,HIGH,10,11.80361149
CVE-2003-0410,HIGH,10,11.80361149,,,,CVE-2003-0502,HIGH,10,12.28584921,,CVE-2003-0410,HIGH,10,11.80361149
CVE-2003-0453,HIGH,10,11.80361149,,,,CVE-2003-0599,HIGH,10,12.22753304,,CVE-2003-0453,HIGH,10,11.80361149
CVE-2003-0478,HIGH,10,11.80361149,,,,CVE-2003-0640,HIGH,10,12.22753304,,CVE-2003-0478,HIGH,10,11.80361149
CVE-2003-0493,HIGH,10,11.80361149,,,,CVE-2003-0732,HIGH,10,12.22753304,,CVE-2003-0493,HIGH,10,11.80361149
CVE-2003-0522,HIGH,10,11.80361149,,,,CVE-2003-1236,HIGH,10,12.22753304,,CVE-2003-0522,HIGH,10,11.80361149
CVE-2003-0560,HIGH,10,11.80361149,,,,CVE-2003-1322,HIGH,10,12.22753304,,CVE-2003-0560,HIGH,10,11.80361149
CVE-2003-0170,HIGH,10,11.74941712,,,,CVE-2003-0731,HIGH,10,12.22613182,,CVE-2003-0170,HIGH,10,11.74941712
CVE-2003-0178,HIGH,10,11.74941712,,,,CVE-2003-0734,HIGH,10,12.22613182,,CVE-2003-0178,HIGH,10,11.74941712
CVE-2003-0240,HIGH,10,11.74941712,,,,CVE-2003-0745,HIGH,10,12.22613182,,CVE-2003-0240,HIGH,10,11.74941712
CVE-2003-0280,HIGH,10,11.74941712,,,,CVE-2003-0755,HIGH,10,12.22613182,,CVE-2003-0280,HIGH,10,11.74941712
CVE-2003-0288,HIGH,10,11.74941712,,,,CVE-2003-0784,HIGH,10,12.22613182,,CVE-2003-0288,HIGH,10,11.74941712
CVE-2003-0473,HIGH,10,11.74941712,,,,CVE-2003-0786,HIGH,10,12.22613182,,CVE-2003-0473,HIGH,10,11.74941712
CVE-2003-0494,HIGH,10,11.74941712,,,,CVE-2003-1576,HIGH,10,12.08875638,,CVE-2003-0494,HIGH,10,11.74941712
CVE-2003-0509,HIGH,10,11.74941712,,,,CVE-2003-1595,HIGH,10,12.07186375,,CVE-2003-0509,HIGH,10,11.74941712
CVE-2003-0143,HIGH,10,11.73125626,,,,CVE-2003-1333,HIGH,10,12.05178868,,CVE-2003-0143,HIGH,10,11.73125626
CVE-2003-0248,HIGH,10,11.73105774,,,,CVE-2003-0030,HIGH,10,11.8051135,,CVE-2003-0248,HIGH,10,11.73105774
CVE-2003-0356,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2003-0431,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2003-0432,HIGH,10,11.73105774,,,,,,,,,,,,
CVE-2003-0252,HIGH,10,11.6910304,,,,,,,,,,,,
CVE-2003-0255,HIGH,10,11.6910304,,,,,,,,,,,,
CVE-2003-0466,HIGH,10,11.6910304,,,,,,,,,,,,
CVE-2003-0545,HIGH,10,11.6910304,,,,,,,,,,,,
CVE-2003-0098,HIGH,10,11.66294667,,,,,,,,,,,,
CVE-2003-0347,HIGH,10,11.65989699,,,,,,,,,,,,
CVE-2003-0085,HIGH,10,11.65856447,,,,,,,,,,,,
CVE-2003-0161,HIGH,10,11.65647263,,,,,,,,,,,,
CVE-2003-0196,HIGH,10,11.65647263,,,,,,,,,,,,
CVE-2003-0201,HIGH,10,11.65647263,,,,,,,,,,,,
CVE-2003-0224,HIGH,10,11.65647263,,,,,,,,,,,,
CVE-2003-0528,HIGH,10,11.62223298,,,,,,,,,,,,
CVE-2003-0588,HIGH,10,11.54050897,,,,,,,,,,,,
CVE-2003-0589,HIGH,10,11.54050897,,,,,,,,,,,,
CVE-2003-0886,HIGH,10,11.54050897,,,,,,,,,,,,
CVE-2003-0968,HIGH,10,11.54050897,,,,,,,,,,,,
CVE-2003-0972,HIGH,10,11.54050897,,,,,,,,,,,,
CVE-2003-0575,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-0648,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-0781,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-0782,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-0959,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1009,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1042,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1043,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1083,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1090,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1096,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1104,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1121,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1140,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1142,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1144,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1160,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1192,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1202,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1208,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1245,HIGH,10,11.49034647,,,,,,,,,,,,
CVE-2003-1309,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1346,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1357,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1361,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1422,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1425,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1432,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1487,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1495,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1496,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1503,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1507,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1525,HIGH,10,11.4870075,,,,,,,,,,,,
CVE-2003-1551,HIGH,10,11.4851555,,,,,,,,,,,,
CVE-2003-1509,HIGH,10,11.48349052,,,,,,,,,,,,
CVE-2003-1573,HIGH,10,11.48349052,,,,,,,,,,,,
CVE-2003-0690,HIGH,10,11.47335298,,,,,,,,,,,,
CVE-2003-0722,HIGH,10,11.47335298,,,,,,,,,,,,
CVE-2003-1339,HIGH,10,11.47335298,,,,,,,,,,,,
CVE-2003-1603,HIGH,10,11.44277932,,,,,,,,,,,,
CVE-2003-0693,HIGH,10,11.43630353,,,,,,,,,,,,
CVE-2003-0819,HIGH,10,11.40748633,,,,,,,,,,,,
CVE-2003-0903,HIGH,10,11.40748633,,,,,,,,,,,,
CVE-2003-0694,HIGH,10,11.40431674,,,,,,,,,,,,
CVE-2003-0860,HIGH,10,11.40431674,,,,,,,,,,,,
CVE-2003-0861,HIGH,10,11.40431674,,,,,,,,,,,,
CVE-2003-1081,HIGH,10,11.40431674,,,,,,,,,,,,
CVE-2003-0715,HIGH,10,11.3726244,,,,,,,,,,,,
CVE-2003-1026,HIGH,9.3,104.5154389,,,,,,,,,,,,
CVE-2003-0216,HIGH,9.3,11.66623819,,,,,,,,,,,,
CVE-2003-1564,HIGH,9.3,11.35887464,,,,,,,,,,,,
CVE-2003-1572,HIGH,9.3,11.30253169,,,,,,,,,,,,
CVE-2003-1272,HIGH,9.3,10.68602222,,,,,,,,,,,,
CVE-2003-1327,HIGH,9.3,10.68291697,,,,,,,,,,,,
CVE-2003-1336,HIGH,9.3,10.68291697,,,,,,,,,,,,
CVE-2003-1388,HIGH,9.3,10.68291697,,,,,,,,,,,,
CVE-2003-1398,HIGH,9.3,10.68291697,,,,,,,,,,,,
CVE-2003-0662,HIGH,9.3,10.57654069,,,,,,,,,,,,
CVE-2003-0825,HIGH,9.3,10.57654069,,,,,,,,,,,,
CVE-2003-0096,HIGH,9,10.62325034,,,,,,,,,,,,
CVE-2003-0222,HIGH,9,10.57447541,,,,,,,,,,,,
CVE-2003-0150,HIGH,9,10.4334287,,,,,,,,,,,,
CVE-2003-1395,HIGH,9,10.33830675,,,,,,,,,,,,
CVE-2003-1470,HIGH,9,10.33830675,,,,,,,,,,,,
CVE-2003-0831,HIGH,9,10.3270102,,,,,,,,,,,,
CVE-2003-0780,HIGH,9,10.19997895,,,,,,,,,,,,
CVE-2003-1378,HIGH,8.8,10.1085666,,,,,,,,,,,,
CVE-2003-1364,HIGH,8.5,9.763956374,,,,,,,,,,,,
CVE-2003-1393,HIGH,8.5,9.763956374,,,,,,,,,,,,
CVE-2003-1377,HIGH,8.3,9.534216224,,,,,,,,,,,,
CVE-2003-0855,HIGH,7.8,9.537475772,,,,,,,,,,,,
CVE-2003-1329,HIGH,7.8,9.537475772,,,,,,,,,,,,
CVE-2003-0738,HIGH,7.8,9.001596998,,,,,,,,,,,,
CVE-2003-1318,HIGH,7.8,9.001596998,,,,,,,,,,,,
CVE-2003-1604,HIGH,7.8,8.995041057,,,,,,,,,,,,
CVE-2003-1362,HIGH,7.8,8.959865849,,,,,,,,,,,,
CVE-2003-1367,HIGH,7.8,8.959865849,,,,,,,,,,,,
CVE-2003-1464,HIGH,7.8,8.959865849,,,,,,,,,,,,
CVE-2003-1477,HIGH,7.8,8.959865849,,,,,,,,,,,,
CVE-2003-1490,HIGH,7.8,8.959865849,,,,,,,,,,,,
CVE-2003-1510,HIGH,7.8,8.959865849,,,,,,,,,,,,
CVE-2003-1514,HIGH,7.8,8.959865849,,,,,,,,,,,,
CVE-2003-1515,HIGH,7.8,8.959865849,,,,,,,,,,,,
CVE-2003-1518,HIGH,7.8,8.959865849,,,,,,,,,,,,
CVE-2003-0567,HIGH,7.8,8.895367055,,,,,,,,,,,,
CVE-2003-1003,HIGH,7.8,8.895367055,,,,,,,,,,,,
CVE-2003-1448,HIGH,7.8,8.870647028,,,,,,,,,,,,
CVE-2003-1260,HIGH,7.6,9.292925111,,,,,,,,,,,,
CVE-2003-1562,HIGH,7.6,9.292925111,,,,,,,,,,,,
CVE-2003-0332,HIGH,7.6,8.970744732,,,,,,,,,,,,
CVE-2003-0270,HIGH,7.6,8.929557009,,,,,,,,,,,,
CVE-2003-1319,HIGH,7.6,8.730125699,,,,,,,,,,,,
CVE-2003-0906,HIGH,7.6,8.669689612,,,,,,,,,,,,
CVE-2003-1557,HIGH,7.6,8.668752243,,,,,,,,,,,,
CVE-2003-0016,HIGH,7.5,91.20331512,,,,,,,,,,,,
CVE-2003-0264,HIGH,7.5,86.26969276,,,,,,,,,,,,
CVE-2003-0113,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2003-0115,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2003-0233,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2003-0309,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2003-0344,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2003-0513,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2003-0530,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2003-0531,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2003-0532,HIGH,7.5,86.07768627,,,,,,,,,,,,
CVE-2003-1228,HIGH,7.5,84.34834764,,,,,,,,,,,,
CVE-2003-0987,HIGH,7.5,84.34239978,,,,,,,,,,,,
CVE-2003-0993,HIGH,7.5,84.34239978,,,,,,,,,,,,
CVE-2003-0701,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-0809,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-0814,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-0815,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-0816,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-0817,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-0823,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-0838,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-1041,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-1326,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-1328,HIGH,7.5,84.28664428,,,,,,,,,,,,
CVE-2003-0013,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0119,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0126,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0152,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0167,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0241,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0249,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0284,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0328,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0340,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0360,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0361,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0363,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0378,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0380,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0433,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0445,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0514,HIGH,7.5,9.409391988,,,,,,,,,,,,
CVE-2003-0049,HIGH,7.5,9.409164928,,,,,,,,,,,,
CVE-2003-0149,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0243,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0256,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0370,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0436,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0437,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0450,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0515,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0516,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0538,HIGH,7.5,9.408256604,,,,,,,,,,,,
CVE-2003-0317,HIGH,7.5,9.403044169,,,,,,,,,,,,
CVE-2003-0003,HIGH,7.5,9.373767547,,,,,,,,,,,,
CVE-2003-0010,HIGH,7.5,9.373767547,,,,,,,,,,,,
CVE-2003-0015,HIGH,7.5,9.307234636,,,,,,,,,,,,
CVE-2003-0593,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0636,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0651,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0657,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0683,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0707,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0708,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0724,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0725,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0752,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0761,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0881,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0901,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0939,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0941,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0942,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0943,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0944,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1240,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1244,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1247,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1248,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1249,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1251,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1252,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1253,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1258,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1259,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1268,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1283,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1313,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-1466,HIGH,7.5,9.17064978,,,,,,,,,,,,
CVE-2003-0577,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0595,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0646,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0647,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0654,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0672,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0680,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0689,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0705,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0709,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0723,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0750,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0751,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0754,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0762,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0774,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0776,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0779,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0785,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0787,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0791,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0803,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0833,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0871,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0902,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-0983,HIGH,7.5,9.169598865,,,,,,,,,,,,
CVE-2003-1593,HIGH,7.5,9.053897812,,,,,,,,,,,,
CVE-2003-1594,HIGH,7.5,9.053897812,,,,,,,,,,,,
CVE-2003-1596,HIGH,7.5,9.0417246,,,,,,,,,,,,
CVE-2003-0024,HIGH,7.5,8.853835126,,,,,,,,,,,,
CVE-2003-0025,HIGH,7.5,8.853835126,,,,,,,,,,,,
CVE-2003-0031,HIGH,7.5,8.853835126,,,,,,,,,,,,
CVE-2003-0050,HIGH,7.5,8.853647374,,,,,,,,,,,,
CVE-2003-0054,HIGH,7.5,8.853647374,,,,,,,,,,,,
CVE-2003-0055,HIGH,7.5,8.853647374,,,,,,,,,,,,
CVE-2003-0063,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0065,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0066,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0067,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0068,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0069,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0075,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0077,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0100,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0106,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0121,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0151,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0204,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0205,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0210,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0212,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0213,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0215,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0219,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0220,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0266,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0271,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0296,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0298,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0299,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0307,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0315,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0319,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0320,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0321,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0323,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0324,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0335,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0339,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0371,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0377,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0391,HIGH,7.5,8.852708617,,,,,,,,,,,,
CVE-2003-0394,HIGH,7.5,8.852708617,,,,,,,,,,,,
